execution,price_basis,threshold,cond_dim,cond_level,scope,battery,n_bets,wins,losses,pushes,n_void,n_noprice,hit_rate,roi,roi_ci90_low,roi_ci90_high,n_dates,n_over,n_under,mean_edge,mean_line,n_candidate_rows_in_cell,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,n_perm_ge_phaseblock,n_perm_nonempty_phaseblock,perm_roi_mean_phaseblock,perm_roi_q95_phaseblock,p_perm_phaseblock,p_perm_phipson_smyth_phaseblock,eligible,small_n_flag,roi_positive,q_bh,q_bh_phaseblock,starred,starred_phaseblock,starred_and_profitable,expected_false_in_family
consensus,synthetic110,1.0,line_terc,high,playoff,companion_playoff,87,49,38,0,0,0,0.5632183908045977,0.07523510971786833,-0.08085283211865493,0.23041043344840803,27,42,45,0.12658583444176869,19.25862068965517,125,5,200,-0.034742657,0.051273122,0.025,0.029850746268656716,7,200,-0.031404916,0.06443785,0.035,0.03980099502487562,False,True,True,,,False,False,False,8.9
consensus,captured,2.0,line_terc,high,all,registered,710,352,358,0,13,37,0.49577464788732395,-0.07869492586394827,-0.14677471643637494,-0.010199732943839756,233,438,272,0.9275815483341334,18.77323943661972,1774,199,200,-0.032131877,-0.0011010123,0.995,0.9950248756218906,199,200,-0.030689599,-0.002148399,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,2.0,line_terc,high,regular,companion_regular,670,329,341,0,13,35,0.491044776119403,-0.08764488383238138,-0.16023736344096529,-0.02126724833883474,210,414,256,0.9398780782097218,18.777611940298506,1649,200,200,-0.030038383,0.0013854639,1.0,1.0,200,200,-0.02821483,-0.0007795562,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,line_terc,high,playoff,companion_playoff,40,23,17,0,0,2,0.575,0.07121687010730601,-0.20506161431566325,0.3038193341890655,23,24,16,0.7216146729180288,18.7,125,3,200,-0.058156658,0.030972589,0.015,0.01990049751243781,2,200,-0.05964606,0.038806386,0.01,0.014925373134328358,False,True,True,,,False,False,False,8.9
consensus,synthetic110,2.0,line_terc,high,all,registered,747,366,377,4,13,0,0.49259757738896365,-0.05926737252038456,-0.12447632941002104,0.004500345285964124,239,462,285,0.9434436470243999,18.76372155287818,1774,200,200,-0.002477736,0.0263044,1.0,1.0,200,200,-0.00093837135,0.025352247,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,line_terc,high,regular,companion_regular,705,341,360,4,13,0,0.4864479315263909,-0.07092198581560284,-0.14027972343427056,-0.00416315614421165,215,438,267,0.9690997850760306,18.772340425531915,1649,200,200,-0.00011782981,0.03033441,1.0,1.0,200,200,0.001520927,0.02859869,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,2.0,line_terc,high,playoff,companion_playoff,42,25,17,0,0,0,0.5952380952380952,0.13636363636363638,-0.1322314049586777,0.3695652173913043,24,24,18,0.5127870440148836,18.61904761904762,125,1,200,-0.032633603,0.06490559,0.005,0.009950248756218905,0,200,-0.030497381,0.068390325,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
consensus,captured,3.0,line_terc,high,all,registered,405,199,206,0,9,27,0.49135802469135803,-0.08861639606668015,-0.16918029618549166,-0.01117270449674592,193,245,160,1.1053741783382072,18.924691358024692,1774,200,200,-0.030171497,-0.0007903274,1.0,1.0,200,200,-0.0281427,0.0011274349,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,3.0,line_terc,high,regular,companion_regular,383,187,196,0,9,26,0.48825065274151436,-0.09439267569968257,-0.17379870591268842,-0.01698526975865563,179,232,151,1.1222324908080734,18.928198433420366,1649,200,200,-0.028172221,0.0034796218,1.0,1.0,200,200,-0.025292788,0.003850852,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,3.0,line_terc,high,playoff,companion_playoff,22,12,10,0,0,1,0.5454545454545454,0.011943381180589336,-0.4023218820965317,0.36509520460183725,14,13,9,0.8118862839764396,18.863636363636363,125,18,200,-0.05486914,0.02760676,0.09,0.0945273631840796,25,200,-0.060156442,0.03398041,0.125,0.12935323383084577,False,True,True,,,False,False,False,8.9
consensus,synthetic110,3.0,line_terc,high,all,registered,432,208,222,2,9,0,0.48372093023255813,-0.07617845117845118,-0.15395523497303862,0.0006611062850535035,199,264,168,1.1439105489822898,18.900462962962962,1774,200,200,0.00022444477,0.029959798,1.0,1.0,200,200,0.0022144276,0.029804956,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,line_terc,high,regular,companion_regular,409,195,212,2,9,0,0.47911547911547914,-0.0849077572793954,-0.1638275512148533,-0.0068836022641563495,185,251,158,1.1751497387316687,18.90709046454768,1649,200,200,0.0025841473,0.03501508,1.0,1.0,200,200,0.0050975406,0.035068125,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,3.0,line_terc,high,playoff,companion_playoff,23,13,10,0,0,0,0.5652173913043478,0.07905138339920947,-0.318582887700535,0.4318181818181817,14,13,10,0.5883962616998563,18.782608695652176,125,4,200,-0.029787166,0.06744868,0.02,0.024875621890547265,6,200,-0.031076565,0.06070612,0.03,0.03482587064676617,False,True,True,,,False,False,False,8.9
consensus,captured,1.0,role,starter,all,registered,3255,1639,1616,0,57,135,0.5035330261136712,-0.06419255429634148,-0.08925751363124176,-0.039679913960207175,269,1785,1470,0.32873340285137165,14.33379416282642,5537,80,200,-0.06716055,-0.047195207,0.4,0.40298507462686567,72,200,-0.067358084,-0.046543747,0.36,0.36318407960199006,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,1.0,role,starter,regular,companion_regular,3018,1511,1507,0,56,128,0.5006626905235255,-0.06922828291336294,-0.0945061846476395,-0.044561077288478385,242,1672,1346,0.3641416368168087,14.3389662027833,5130,124,200,-0.06515114,-0.042427786,0.62,0.6218905472636815,116,200,-0.066181995,-0.044888806,0.58,0.582089552238806,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,1.0,role,starter,playoff,companion_playoff,237,128,109,0,1,7,0.540084388185654,-6.669367958704931e-05,-0.08186355819175356,0.0759753251051739,27,113,124,-0.12216132334140876,14.267932489451477,407,1,200,-0.09187965,-0.025600255,0.005,0.009950248756218905,8,200,-0.08180598,-0.0137304235,0.04,0.04477611940298507,True,False,False,0.014888888888888889,0.09925925925925927,True,True,False,8.9
consensus,synthetic110,1.0,role,starter,all,registered,3390,1711,1671,8,57,0,0.505913660555884,-0.03408420488066505,-0.058666972394568834,-0.009271996999960543,269,1857,1533,0.32921744822628196,14.326548672566371,5537,22,200,-0.04871072,-0.028073806,0.11,0.11442786069651742,23,200,-0.048864365,-0.026959019,0.115,0.11940298507462686,True,False,False,0.9105555555555556,0.9262162162162163,False,False,False,0.30000000000000004
consensus,synthetic110,1.0,role,starter,regular,companion_regular,3146,1578,1560,8,56,0,0.502868068833652,-0.039877477894006814,-0.06529336266007231,-0.014621513795808814,242,1743,1403,0.3684132252098829,14.333916083916083,5130,61,200,-0.046246972,-0.024076607,0.305,0.30845771144278605,57,200,-0.047293488,-0.024991194,0.285,0.2885572139303483,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,1.0,role,starter,playoff,companion_playoff,244,133,111,0,1,0,0.5450819672131147,0.04061102831594635,-0.049322282655616,0.12299465240641708,27,114,130,-0.17615105337375378,14.23155737704918,407,0,200,-0.07917718,-0.018980315,0.0,0.004975124378109453,0,200,-0.06828961,0.0008897029,0.0,0.004975124378109453,True,False,True,0.0,0.0,True,True,True,8.9
consensus,captured,2.0,role,starter,all,registered,1810,887,923,0,39,81,0.4900552486187845,-0.09076091690199968,-0.1282459807943672,-0.05307003925140414,267,1034,776,0.5537368432335696,14.705524861878454,5537,192,200,-0.06769386,-0.04308922,0.96,0.9601990049751243,191,200,-0.068079144,-0.044809155,0.955,0.9552238805970149,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,2.0,role,starter,regular,companion_regular,1702,831,871,0,39,78,0.4882491186839013,-0.09368243933081012,-0.13303367180545872,-0.0530184178756214,240,977,725,0.5895815905354156,14.729142185663925,5130,197,200,-0.06528284,-0.03938834,0.985,0.9850746268656716,196,200,-0.06671569,-0.042878237,0.98,0.9800995024875622,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,role,starter,playoff,companion_playoff,108,56,52,0,0,3,0.5185185185185185,-0.04471988751463502,-0.17630768779730435,0.09384876851543278,27,57,51,-0.011149822578855715,14.333333333333334,407,17,200,-0.09704536,-0.034966808,0.085,0.08955223880597014,30,200,-0.08463856,-0.018277738,0.15,0.15422885572139303,True,False,False,0.11742268041237114,0.21157894736842103,False,False,False,8.9
consensus,synthetic110,2.0,role,starter,all,registered,1891,923,960,8,39,0,0.4901752522570366,-0.06393923369068794,-0.10040882571559472,-0.026023615350003644,267,1080,811,0.5574553774168715,14.71523003701745,5537,175,200,-0.04917042,-0.02531502,0.875,0.8756218905472637,174,200,-0.049564525,-0.02639421,0.87,0.8706467661691543,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,role,starter,regular,companion_regular,1780,865,907,8,39,0,0.4881489841986456,-0.06777323799795709,-0.10704326004394975,-0.028392556999820323,240,1023,757,0.5990158400335941,14.739044943820225,5130,189,200,-0.04628703,-0.021190464,0.945,0.945273631840796,186,200,-0.04777125,-0.023885407,0.93,0.9303482587064676,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,2.0,role,starter,playoff,companion_playoff,111,58,53,0,0,0,0.5225225225225225,-0.002457002457002448,-0.14491477272727274,0.14545454545454542,27,57,54,-0.10900969877921945,14.333333333333334,407,4,200,-0.084491625,-0.026395831,0.02,0.024875621890547265,11,200,-0.071501985,0.0021518464,0.055,0.05970149253731343,True,False,False,0.03828571428571429,0.11515625,True,False,False,8.9
consensus,captured,3.0,role,starter,all,registered,906,438,468,0,22,45,0.48344370860927155,-0.10561591653051942,-0.15688459979723518,-0.05383991786008326,246,527,379,0.7914542845801638,15.333333333333334,5537,199,200,-0.06826316,-0.04530838,0.995,0.9950248756218906,200,200,-0.06776591,-0.045400124,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,3.0,role,starter,regular,companion_regular,860,414,446,0,22,43,0.4813953488372093,-0.10902587832718096,-0.16105683919379638,-0.05759687608704386,224,506,354,0.8591449823777991,15.309302325581395,5130,199,200,-0.065589115,-0.041939747,0.995,0.9950248756218906,200,200,-0.066184685,-0.044349805,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,3.0,role,starter,playoff,companion_playoff,46,24,22,0,0,2,0.5217391304347826,-0.041864456853803945,-0.2836385573698702,0.1656920681123026,22,21,25,-0.4740674568538875,15.782608695652174,407,18,200,-0.100621484,-0.025528204,0.09,0.0945273631840796,33,200,-0.08674175,-0.021403665,0.165,0.1691542288557214,False,True,False,,,False,False,False,8.9
consensus,synthetic110,3.0,role,starter,all,registered,951,454,493,4,22,0,0.47940865892291445,-0.08440875633304654,-0.13337070395430017,-0.03738018943082235,248,555,396,0.810174996307201,15.36540483701367,5537,199,200,-0.049499933,-0.026655342,0.995,0.9950248756218906,199,200,-0.049201015,-0.026452167,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,role,starter,regular,companion_regular,903,429,470,4,22,0,0.4771968854282536,-0.08859357696567,-0.13928101971258103,-0.034365515541540145,226,534,369,0.8861354079620076,15.349390919158362,5130,199,200,-0.046348993,-0.02259126,0.995,0.9950248756218906,200,200,-0.047205962,-0.023250086,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,3.0,role,starter,playoff,companion_playoff,48,25,23,0,0,0,0.5208333333333334,-0.0056818181818181586,-0.2657342657342658,0.20202020202020193,22,21,27,-0.618830247948848,15.666666666666666,407,7,200,-0.08788582,-0.019018445,0.035,0.03980099502487562,14,200,-0.07331902,-0.0037668222,0.07,0.07462686567164178,False,True,False,,,False,False,False,8.9
consensus,captured,1.0,role,bench,all,registered,220,104,116,0,2,16,0.4727272727272727,-0.12049885137955069,-0.21477984289609195,-0.02922660683841461,123,126,94,0.45022659972639023,9.818181818181818,393,92,200,-0.12263071,-0.051389676,0.46,0.4626865671641791,122,200,-0.10911801,-0.038975466,0.61,0.6119402985074627,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,1.0,role,bench,regular,companion_regular,185,86,99,0,2,15,0.4648648648648649,-0.13805303935661742,-0.24120646660989775,-0.02838072321843995,108,106,79,0.4336853074849834,9.937837837837838,336,128,200,-0.12056,-0.051148914,0.64,0.6417910447761194,148,200,-0.11062085,-0.04852791,0.74,0.7412935323383084,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,1.0,role,bench,playoff,companion_playoff,35,18,17,0,0,1,0.5142857142857142,-0.027712429215055064,-0.33799712917619695,0.22108056524187328,15,20,15,0.5376591444309696,9.185714285714285,57,29,200,-0.13375966,0.01771443,0.145,0.14925373134328357,51,200,-0.100467995,0.07739044,0.255,0.25870646766169153,False,True,False,,,False,False,False,8.9
consensus,synthetic110,1.0,role,bench,all,registered,236,115,121,0,2,0,0.4872881355932203,-0.0697226502311248,-0.1628383327520056,0.023609143944593496,128,135,101,0.39564913730488666,9.805084745762711,393,40,200,-0.10561889,-0.034140367,0.2,0.20398009950248755,52,200,-0.091433965,-0.02232128,0.26,0.263681592039801,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,1.0,role,bench,regular,companion_regular,200,96,104,0,2,0,0.48,-0.08363636363636363,-0.1818181818181818,0.02114164904862579,113,115,85,0.38645052320803375,9.9275,336,73,200,-0.09884732,-0.031766146,0.365,0.3681592039800995,86,200,-0.08934546,-0.02510463,0.43,0.43283582089552236,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,1.0,role,bench,playoff,companion_playoff,36,19,17,0,0,0,0.5277777777777778,0.007575757575757575,-0.27005347593582885,0.23529411764705874,15,20,16,0.4467525489540698,9.125,57,11,200,-0.14450364,0.015473888,0.055,0.05970149253731343,37,200,-0.10403251,0.071098946,0.185,0.1890547263681592,False,True,True,,,False,False,False,8.9
consensus,captured,2.0,role,bench,all,registered,129,65,64,0,2,10,0.5038759689922481,-0.059946659019276344,-0.18636918685467072,0.06359089429728491,85,74,55,0.6531320536563644,9.949612403100776,393,12,200,-0.12730259,-0.055859257,0.06,0.06467661691542288,16,200,-0.11437559,-0.054750197,0.08,0.0845771144278607,True,False,False,0.6622222222222222,0.8170967741935484,False,False,False,0.30000000000000004
consensus,captured,2.0,role,bench,regular,companion_regular,108,53,55,0,2,9,0.49074074074074076,-0.08531423836612868,-0.21331212910436223,0.04022599895053868,74,62,46,0.6217510449312443,10.148148148148149,336,42,200,-0.12513939,-0.053750936,0.21,0.21393034825870647,45,200,-0.11547747,-0.04798684,0.225,0.22885572139303484,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,role,bench,playoff,companion_playoff,21,12,9,0,0,1,0.5714285714285714,0.07051517762167846,-0.2455159519988663,0.36576180937264585,11,12,9,0.8145200985284103,8.928571428571429,57,4,200,-0.1380058,0.026036328,0.02,0.024875621890547265,18,200,-0.107754275,0.1101554,0.09,0.0945273631840796,False,True,True,,,False,False,False,8.9
consensus,synthetic110,2.0,role,bench,all,registered,139,71,68,0,2,0,0.5107913669064749,-0.02485284499672989,-0.15013491075134916,0.09100313479623816,91,79,60,0.542454175398987,9.967625899280575,393,7,200,-0.11028066,-0.045292757,0.035,0.03980099502487562,7,200,-0.09648416,-0.03234068,0.035,0.03980099502487562,True,False,False,0.5794444444444445,0.5794444444444445,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,role,bench,regular,companion_regular,117,58,59,0,2,0,0.49572649572649574,-0.05361305361305361,-0.19106317411402152,0.07692307692307687,79,67,50,0.5216340735393162,10.179487179487179,336,26,200,-0.10282913,-0.03299636,0.13,0.13432835820895522,35,200,-0.09376932,-0.022718182,0.175,0.1791044776119403,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,2.0,role,bench,playoff,companion_playoff,22,13,9,0,0,0,0.5909090909090909,0.128099173553719,-0.1647727272727273,0.43181818181818177,12,12,10,0.6531792625617815,8.840909090909092,57,1,200,-0.15204161,0.005194805,0.005,0.009950248756218905,4,200,-0.11418478,0.09833774,0.02,0.024875621890547265,False,True,True,,,False,False,False,8.9
consensus,captured,3.0,role,bench,all,registered,58,29,29,0,2,5,0.5,-0.06788225865085332,-0.27516684230838045,0.12305780515769721,52,38,20,1.39984394269544,10.017241379310345,393,17,200,-0.13028003,-0.058056276,0.085,0.08955223880597014,27,200,-0.11990739,-0.05111696,0.135,0.13930348258706468,False,True,False,,,False,False,False,0.30000000000000004
consensus,captured,3.0,role,bench,regular,companion_regular,50,24,26,0,2,5,0.48,-0.10810246568963384,-0.3192368228240778,0.10682596113957257,46,33,17,1.321366081677346,10.2,336,72,200,-0.12757593,-0.05636707,0.36,0.36318407960199006,84,200,-0.121073864,-0.05604123,0.42,0.4228855721393035,False,True,False,,,False,False,False,0.0
consensus,captured,3.0,role,bench,playoff,companion_playoff,8,5,3,0,0,0,0.625,0.1834940353415249,-0.3755403000254258,0.6023782218393987,6,5,3,1.8903305740585283,8.875,57,0,200,-0.14399739,0.016344538,0.0,0.004975124378109453,3,200,-0.111897334,0.09880258,0.015,0.01990049751243781,False,True,True,,,False,False,False,8.9
consensus,synthetic110,3.0,role,bench,all,registered,63,32,31,0,2,0,0.5079365079365079,-0.030303030303030304,-0.2302052785923754,0.14545454545454545,55,40,23,1.1003089192101387,10.15079365079365,393,2,200,-0.11333674,-0.048955772,0.01,0.014925373134328358,11,200,-0.101826385,-0.029676935,0.055,0.05970149253731343,False,True,False,,,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,role,bench,regular,companion_regular,55,27,28,0,2,0,0.4909090909090909,-0.0628099173553719,-0.27958833619210977,0.13875598086124402,49,35,20,0.9853966785049186,10.336363636363636,336,42,200,-0.10501539,-0.036407623,0.21,0.21393034825870647,44,200,-0.09887398,-0.02740894,0.22,0.22388059701492538,False,True,False,,,False,False,False,0.0
consensus,synthetic110,3.0,role,bench,playoff,companion_playoff,8,5,3,0,0,0,0.625,0.19318181818181815,-0.3636363636363636,0.5909090909090909,6,5,3,1.8903305740585283,8.875,57,0,200,-0.15915263,-0.016435616,0.0,0.004975124378109453,3,200,-0.12210123,0.09090909,0.015,0.01990049751243781,False,True,True,,,False,False,False,8.9
consensus,captured,1.0,min_terc,low,all,registered,1060,523,537,0,20,54,0.49339622641509434,-0.08735318472845942,-0.13191165639680513,-0.04354096964587553,250,441,619,-0.44889668964373713,10.914150943396226,1978,43,200,-0.10257225,-0.072669856,0.215,0.21890547263681592,46,200,-0.09937481,-0.068295635,0.23,0.23383084577114427,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,1.0,min_terc,low,regular,companion_regular,959,464,495,0,19,51,0.48383733055265904,-0.10457268677891021,-0.15101488753617648,-0.058785097824958936,226,403,556,-0.4084883959641966,10.9859228362878,1795,137,200,-0.095172815,-0.056588203,0.685,0.6865671641791045,132,200,-0.0961597,-0.064469874,0.66,0.6616915422885572,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,1.0,min_terc,low,playoff,companion_playoff,101,59,42,0,1,3,0.5841584158415841,0.07614683969116735,-0.045739849837182975,0.18298053959048,24,38,63,-0.8325754385415535,10.232673267326733,183,0,200,-0.17276782,-0.080899306,0.0,0.004975124378109453,0,200,-0.13054669,-0.026824724,0.0,0.004975124378109453,True,False,True,0.0,0.0,True,True,True,8.9
consensus,synthetic110,1.0,min_terc,low,all,registered,1114,557,556,1,20,0,0.5004492362982929,-0.04455687938632282,-0.08911615255700366,-0.0001432773102336204,254,462,652,-0.46401427800707207,10.890933572710951,1978,3,200,-0.09088274,-0.057255,0.015,0.01990049751243781,3,200,-0.087717935,-0.058067374,0.015,0.01990049751243781,True,False,False,0.3438461538461538,0.49666666666666665,False,False,False,0.30000000000000004
consensus,synthetic110,1.0,min_terc,low,regular,companion_regular,1010,496,513,1,19,0,0.49157581764122893,-0.061476147614761466,-0.10673387065584802,-0.014708358090711042,230,424,586,-0.420582555227578,10.963366336633664,1795,29,200,-0.08309832,-0.044137683,0.145,0.14925373134328357,24,200,-0.084372275,-0.053461164,0.12,0.12437810945273632,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,1.0,min_terc,low,playoff,companion_playoff,104,61,43,0,1,0,0.5865384615384616,0.11975524475524474,0.011818181818181808,0.22024367385192123,24,38,66,-0.8858031242310053,10.1875,183,0,200,-0.16584715,-0.06972096,0.0,0.004975124378109453,0,200,-0.12069117,-0.014787922,0.0,0.004975124378109453,True,False,True,0.0,0.0,True,True,True,8.9
consensus,captured,2.0,min_terc,low,all,registered,559,263,296,0,16,31,0.47048300536672627,-0.13045400252711098,-0.18907415874671224,-0.07082807564684415,208,222,337,-0.6628135317157281,11.135062611806799,1978,168,200,-0.107976325,-0.072655186,0.84,0.8407960199004975,181,200,-0.10294838,-0.068039246,0.905,0.9054726368159204,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,2.0,min_terc,low,regular,companion_regular,509,231,278,0,16,29,0.4538310412573674,-0.15921555906739918,-0.2200970044795531,-0.09637870768679718,191,206,303,-0.5918483391370132,11.211198428290766,1795,199,200,-0.099673584,-0.06285963,0.995,0.9950248756218906,200,200,-0.099392064,-0.06290327,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,min_terc,low,playoff,companion_playoff,50,32,18,0,0,2,0.64,0.16233864305302337,-0.04678653237373773,0.36659999866566767,17,16,34,-1.3852391921670466,10.36,183,0,200,-0.18422987,-0.0943296,0.0,0.004975124378109453,0,200,-0.13841175,-0.024626972,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
consensus,synthetic110,2.0,min_terc,low,all,registered,590,282,307,1,16,0,0.47877758913412566,-0.08582434514637903,-0.14567479205027728,-0.025798017979107933,213,234,356,-0.6827907807820951,11.124576271186442,1978,56,200,-0.09732799,-0.064197056,0.28,0.2835820895522388,70,200,-0.09215536,-0.056718443,0.35,0.35323383084577115,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,min_terc,low,regular,companion_regular,538,249,288,1,16,0,0.46368715083798884,-0.11456573166610341,-0.1756234980364574,-0.05450754286505099,194,218,320,-0.6083294760268874,11.20724907063197,1795,172,200,-0.088591374,-0.050504703,0.86,0.8606965174129353,169,200,-0.08839996,-0.054358017,0.845,0.845771144278607,True,False,False,1.0,1.0,False,False,False,0.0
