screen,candidate,n_sites,site_scope,sites
E1_I0022_optimal_simple_estimator,fga,12,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\ose_base.py"", 208, ""         \""fga\"": [\""equal\"", \""minutes_weighted\""],""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s01_reproduce.py"", 35, ""    (\""fga\"",         \""LEVEL\"", \""ref_fga\"",     \""y_fga\"",     \""fga__pred_point\"",      0.0011516133985177701, 2.6375697656574264, 2.640610728352467,  13879),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 47, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 49, ""         \""fga\"": \""fga__pred_point\"", \""ppm\"": \""mdl_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 50, ""D081REF = {\""pts\"": \""ref_pts\"", \""minutes\"": \""ref_minutes\"", \""fga\"": \""ref_fga\"", \""ppm\"": \""refB_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 40, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 42, ""          \""fga\"": \""fga__pred_point\"", \""ppm\"": \""mdl_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 43, ""D081C = {\""pts\"": \""ref_pts\"", \""minutes\"": \""ref_minutes\"", \""fga\"": \""ref_fga\"", \""ppm\"": \""refB_ppm\""}""]]"
E1_I0022_optimal_simple_estimator,ppm,13,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\ose_base.py"", 209, ""         \""ppm\"": [\""ratio_of_prior_sums\"", \""mean_of_prior_ratios\""]}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\ose_base.py"", 220, ""    if target == \""ppm\"":""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 47, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 49, ""         \""fga\"": \""fga__pred_point\"", \""ppm\"": \""mdl_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 50, ""D081REF = {\""pts\"": \""ref_pts\"", \""minutes\"": \""ref_minutes\"", \""fga\"": \""ref_fga\"", \""ppm\"": \""refB_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 107, ""                                         * est[(\""ppm\"", \""ratio_of_prior_sums\"")])""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 40, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 42, ""          \""fga\"": \""fga__pred_point\"", \""ppm\"": \""mdl_ppm\""}""]]"
E1_I0025_threshold_vs_refit,L1_pooled_defence_main,0,NONE,[]
E1_I0025_threshold_vs_refit,L2_pooled_linear_interaction,0,NONE,[]
E1_I0025_threshold_vs_refit,L3_pooled_tier_dummy_x_defence,0,NONE,[]
E1_I0025_threshold_vs_refit,L4_tier_restricted_refit,0,NONE,[]
E1_I0025_threshold_vs_refit,DECISION,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 65, ""    for sid in (\""DECISION\"", \""POOLED\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c03_refit_decomposition.py"", 48, ""    for sid in (\""DECISION\"", \""POOLED\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c03_refit_decomposition.py"", 109, ""    for sid in (\""DECISION\"",):""]]"
E1_I0025_threshold_vs_refit,POOLED,50,WORKTREE,"[[""experiments\\exploration\\E0_I0012_layer3_noncollinear\\make_findings.py"", 21, ""        if r.get(\""scope\"") == \""POOLED\"":""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 46, ""          (\""POOLED\"", np.ones(len(f), bool))]""], [""experiments\\exploration\\E0_I0015_points_skill_decomposition\\s05_stratified.py"", 159, ""    for lbl, mm_ in [(\""THIN\"", m_th & ok), (\""ADEQ\"", m_ad & ok), (\""POOLED\"", ok)]:""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s04_screen.py"", 98, ""STRATA = [(\""POOLED\"", np.ones(len(F), bool)), (\""DECISION\"", (F[\""DECISION\""] == 1).to_numpy())]""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s05_mechanism.py"", 118, ""    for sname, m in [(\""POOLED\"", np.ones(len(F), bool)), (\""DECISION\"", (F[\""DECISION\""] == 1).to_numpy())]:""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s05_mechanism.py"", 139, ""        for sname, m in [(\""POOLED\"", np.ones(len(F), bool)),""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s05_mechanism.py"", 165, ""        for sname, m in [(\""POOLED\"", np.ones(len(F), bool)),""], [""experiments\\exploration\\E0_I0024_reb_ast_characterisation\\s05_mechanism.py"", 234, ""        for sname, m in [(\""POOLED\"", np.ones(len(sub), bool)),""]]"
E1_I0025_threshold_vs_refit,ppm,21,IN_SCREEN,"[[""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c01_reproduce.py"", 44, ""    for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c01_reproduce.py"", 76, ""    for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 75, ""            for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 137, ""    for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 143, ""    for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 148, ""      % (abs(noop[\""ppm\""] - obs[(\""ppm\"", \""L4\"")]), abs(noop[\""points\""] - obs[(\""points\"", \""L4\"")])))""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 161, ""        for rid in (\""ppm\"", \""points\""):""], [""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 170, ""    for rid in (\""ppm\"", \""points\""):""]]"
E1_I0025_threshold_vs_refit,points,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c02_pooled_tier_dummy.py"", 148, ""      % (abs(noop[\""ppm\""] - obs[(\""ppm\"", \""L4\"")]), abs(noop[\""points\""] - obs[(\""points\"", \""L4\"")])))""]]"
E1_I0025_threshold_vs_refit,ROWSHUFFLE,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c04_placebo_random_tiers.py"", 86, ""    for variant, fn in ((\""ROWSHUFFLE\"", cb.random_tier_rowshuffle),""]]"
E1_I0025_threshold_vs_refit,PLAYERBLOCK,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0025_threshold_vs_refit\\c04_placebo_random_tiers.py"", 87, ""                        (\""PLAYERBLOCK\"", cb.random_tier_playerblock)):""]]"
E1_I0027_reference_ladder,R1_PLAYER_EXPAND,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 456, ""    out[\""R1_PLAYER_EXPAND\""] = _estimate(f, t, \""equal\"", \""expanding\"", 0.0, \""none\"", 0.0, 0.0)""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 621, ""    (\""R1_PLAYER_EXPAND\"", \""player's expanding prior mean\"",""]]"
E1_I0027_reference_ladder,R2_EWMA_TUNED,4,IN_SCREEN,"[[""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 462, ""    out[\""R2_EWMA_TUNED\""] = _estimate(f, t, cfg[\""mode\""], \""ewma\"", float(hl),""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 624, ""    (\""R2_EWMA_TUNED\"", \""tuned EWMA of the player's prior games\"", \""as R1\"", \""prior-only\""),""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 625, ""    (\""R2_EWMA_TUNED\"", \""half-life / mode / shrinkage (pts, minutes, fga, ppm)\"",""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 628, ""    (\""R2_EWMA_TUNED\"", \""half-life (reb, ast)\"",""]]"
E1_I0027_reference_ladder,R3_RATE_X_MINUTES,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 470, ""        out[\""R3_RATE_X_MINUTES\""] = np.nan""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 472, ""        out[\""R3_RATE_X_MINUTES\""] = _estimate(f, t, \""composite\"", \""ewma\"", float(hl),""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 633, ""    (\""R3_RATE_X_MINUTES\"", \""EWMA(rate) x EWMA(minutes)\"", \""as R1, both factors\"", \""prior-only\""),""]]"
E1_I0027_reference_ladder,R4_RICH_LOOKUP,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 634, ""    (\""R4_RICH_LOOKUP\"", \""the feature columns\"", \""each is a rung or a prior-only aggregate above\"",""], [""experiments\\exploration\\E1_I0027_reference_ladder\\refladder.py"", 636, ""    (\""R4_RICH_LOOKUP\"", \""THE BLEND COEFFICIENTS (inference step)\"",""]]"
E1_I0027_reference_ladder,0.0064193656303963,0,NONE,[]
E1_I0027_reference_ladder,0.0039145919604981,0,NONE,[]
E1_I0027_reference_ladder,0.0035722898272361,0,NONE,[]
E1_I0027_reference_ladder,0.0051773646242858,0,NONE,[]
E1_I0027_reference_ladder,0.0045748709111776,0,NONE,[]
E1_I0027_reference_ladder,0.0045498548762125,0,NONE,[]
E1_I0027_reference_ladder,0.0102777472750601,0,NONE,[]
E1_I0027_reference_ladder,0.0096470153400169,0,NONE,[]
E1_I0027_reference_ladder,0.0112794646108451,0,NONE,[]
E1_I0027_reference_ladder,8.323895376183277e-05,0,NONE,[]
E1_I0027_reference_ladder,-1.0570163212486603e-05,0,NONE,[]
E1_I0027_reference_ladder,-0.0002961142343277,0,NONE,[]
E1_I0032_aggregate_stack,STACK,0,NONE,[]
E1_I0032_aggregate_stack,CHAMPION,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s03_prereg.py"", 29, ""        \""CHAMPION\"": \""experiments/exploration/E1_I0020_coldstart_tiering/tier_frame.parquet\"",""]]"
E1_I0032_aggregate_stack,FULL_STACK,0,NONE,[]
E1_I0032_aggregate_stack,STEP0,0,NONE,[]
E1_I0032_aggregate_stack,STEP1,0,NONE,[]
E1_I0032_aggregate_stack,STEP2,0,NONE,[]
E1_I0032_aggregate_stack,STEP3,0,NONE,[]
E1_I0032_aggregate_stack,STEP4,0,NONE,[]
E1_I0032_aggregate_stack,STEP5,0,NONE,[]
E1_I0032_aggregate_stack,STEP6,0,NONE,[]
E1_I0032_aggregate_stack,PLACEBO_STACK,0,NONE,[]
E1_I0032_aggregate_stack,PLACEBO_FULL,0,NONE,[]
E1_I0032_aggregate_stack,NOOP,4,WORKTREE,"[[""experiments\\exploration\\E0_I0016_efficiency_predictors\\s02_screen.py"", 102, ""NOOP = {\""identity\"": {k: v for k, v in np_res.items() if k != \""draws\""},""], [""experiments\\exploration\\E0_I0016_efficiency_predictors\\s02_screen_SUPERSEDED.py"", 91, ""NOOP = {k: (float(v) if isinstance(v, (int, float, np.floating)) else v)""], [""experiments\\exploration\\E1_I0013_tempo_redundancy\\step2_reproduce.py"", 162, ""NOOP = 60""], [""experiments\\exploration\\E1_I0018_teammate_volume_channel\\s03_screen.py"", 131, ""NOOP = {\""identity\"": {k: v for k, v in npl.items() if k != \""draws\""},""]]"
E1_I0032_aggregate_stack,v14,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0032_aggregate_stack\\scripts\\s09_availability.py"", 36, ""for arm in (\""v14\"", \""v15\""):""]]"
E1_I0032_aggregate_stack,v15,27,WORKTREE,"[[""experiments\\exploration\\E0_I0019_availability_forecast\\av_base.py"", 71, ""    \""v15\"": os.path.join(ROOT, r\""experiments\\cbs_v15_player_oof_v5\\attempt_001\""),""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s00_inspect.py"", 17, ""    \""v15\"": os.path.join(ROOT, r\""experiments\\cbs_v15_player_oof_v5\\attempt_001\""),""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance.py"", 103, ""for arm, pa in [(\""v15\"", pa15), (\""v14\"", pa14)]:""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance.py"", 128, ""for arm, pa in [(\""v15\"", pa15), (\""v14\"", pa14)]:""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance.py"", 168, ""for arm, pa in [(\""v15\"", pa15), (\""v14\"", pa14)]:""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance.py"", 385, ""for arm, lab in [(\""v15\"", \""v15 p_active\""), (\""v14\"", \""v14 p_active\"")]:""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance_v1_FAILED.py"", 103, ""for arm, pa in [(\""v15\"", pa15), (\""v14\"", pa14)]:""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s01_provenance_v1_FAILED.py"", 128, ""for arm, pa in [(\""v15\"", pa15), (\""v14\"", pa14)]:""]]"
E1_I0033_aggregation_level,A_TEAM,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s07_gap_decomposition.py"", 85, ""                     (\""A_TEAM\"", \""A_TEAM_CAL\"")]:""]]"
E1_I0033_aggregation_level,B1_BOTTOMUP_AVAIL,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s07_gap_decomposition.py"", 81, ""    for src, dst in [(\""B1_BOTTOMUP_AVAIL\"", \""B4_BOTTOMUP_CAL\""),""]]"
E1_I0033_aggregation_level,C1_BLEND,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s06_topdown_vs_bottomup.py"", 131, ""    tf[\""C1_BLEND\""] = C1""]]"
E1_I0033_aggregation_level,B3_ORACLE_ROSTER,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s07_gap_decomposition.py"", 84, ""                     (\""B3_ORACLE_ROSTER\"", \""B4O_ORACLE_CAL\""),""]]"
E1_I0033_aggregation_level,B4_BOTTOMUP_CAL,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s06_topdown_vs_bottomup.py"", 123, ""    tf[\""B4_BOTTOMUP_CAL\""] = B4""]]"
E1_I0033_aggregation_level,P09,0,NONE,[]
E1_I0033_aggregation_level,P10,0,NONE,[]
E1_I0033_aggregation_level,P11,0,NONE,[]
E1_I0033_aggregation_level,P12,0,NONE,[]
E1_I0033_aggregation_level,P13,0,NONE,[]
E1_I0033_aggregation_level,P14,2,WORKTREE,"[[""experiments\\exploration\\E1_I0041_tstat_family_audit\\scripts\\s02_probe_structure.py"", 17, ""P14 = os.path.join(EXPL, \""E0_I0014_residual_heterogeneity\"")""], [""experiments\\exploration\\E1_I0041_tstat_family_audit\\scripts\\s04_restate_d103.py"", 18, ""P14 = os.path.join(EXPL, \""E0_I0014_residual_heterogeneity\"")""]]"
E1_I0033_aggregation_level,P07,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s09_ft_composition.py"", 181, ""    for cid, a, b in [(\""P07\"", \""FT_COMPOSED\"", \""FT_FLAT\""),""]]"
E1_I0033_aggregation_level,P08,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s09_ft_composition.py"", 182, ""                      (\""P08\"", \""FT_COMPOSED\"", \""BASE_NO_VENUE\""),""]]"
E1_I0033_aggregation_level,P07b_EXPLORATORY,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s09_ft_composition.py"", 183, ""                      (\""P07b_EXPLORATORY\"", \""FT_COMPOSED_OVER_FLAT\"", \""FT_FLAT\"")]:""]]"
E1_I0033_aggregation_level,X1_EXPLORATORY,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s11_findings.py"", 23, ""    for cid, a, b in [(\""X1_EXPLORATORY\"", \""B4N_NORMALISED_CAL\"", \""A_TEAM\""),""]]"
E1_I0033_aggregation_level,X2_EXPLORATORY,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0033_aggregation_level\\scripts\\s11_findings.py"", 24, ""                      (\""X2_EXPLORATORY\"", \""R2_TEAM_EWMA\"", \""B4N_NORMALISED_CAL\"")]:""]]"
E1_I0035_availability_sum,Xa,9,WORKTREE,"[[""conditional_edge.py"", 179, ""    Xa = np.column_stack([np.ones(n), X])""], [""experiments\\exploration\\E1_I0031_rapm_as_prior\\s06_plusminus.py"", 87, ""    Xa = f[add_cols].to_numpy(float)""], [""experiments\\exploration\\E1_I0037_mde_audit\\scripts\\s03_decompose.py"", 156, ""for arm in (\""Xa\"", \""Xb\"", \""Xc\"", \""XaO\""):""], [""experiments\\exploration\\E1_I0037_mde_audit\\scripts\\s03_decompose.py"", 190, ""for arm in (\""Xa\"", \""Xb\""):""], [""experiments\\exploration\\E1_I0037_mde_audit\\scripts\\s03_decompose.py"", 225, ""for arm in (\""Xa\"", \""Xb\"", \""Xc\""):""], [""experiments\\exploration\\E1_I0044_broken_nulls_and_composites\\scripts\\s04_remeasure.py"", 79, ""    Xa = X[mask, :]""], [""experiments\\exploration\\E1_I0045_roster_currency\\scripts\\s03_currency.py"", 227, ""W = {\""X0\"": PF[\""p_active_hat\""].to_numpy(float), \""Xa\"": w_Xa}""], [""experiments\\exploration\\E1_I0045_roster_currency\\scripts\\s03_currency.py"", 228, ""DROP = {\""X0\"": np.zeros(len(PF), bool), \""Xa\"": np.zeros(len(PF), bool)}""]]"
E1_I0035_availability_sum,XaO,0,NONE,[]
E1_I0035_availability_sum,Xb,26,WORKTREE,"[[""calibrated_prob_edge.py"", 155, ""    Xb = np.column_stack([np.ones(len(X)), X])""], [""calibrated_prob_edge.py"", 175, ""    Xb = np.column_stack([np.ones(len(X)), X])""], [""calibrated_prob_edge.py"", 180, ""    Xb = np.column_stack([np.ones(len(X)), X])""], [""experiments\\exploration\\E0_I0012_layer3_noncollinear\\r_robustness.py"", 124, ""        Xb = f(w)""], [""experiments\\exploration\\E0_I0012_layer3_noncollinear\\r_robustness.py"", 141, ""        Xb = ladders[-1][1](g)""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s04_screen.py"", 205, ""    Xb = demean_mat(np.where(is_player[None, :], Xz[ip], Xz[it]))""], [""experiments\\exploration\\E0_I0019_availability_forecast\\s03_characterise.py"", 167, ""    Xb = np.column_stack([np.ones(len(F))] + [X[c].to_numpy(float) for c in cols])""], [""experiments\\exploration\\E1_I0004_efficiency_transfer\\s04_ceiling_and_findings.py"", 99, ""        Xb = d[[bcol]].to_numpy(float)""]]"
E1_I0035_availability_sum,Xc,7,WORKTREE,"[[""experiments\\exploration\\E0_I0013_possession_volume\\pv_base.py"", 251, ""        Xc = X[m]""], [""experiments\\exploration\\E1_I0009_additive_pressure\\analyze.py"", 147, ""    Xc = np.column_stack([np.ones(m.sum()), f[\""player_is_home\""].to_numpy(float)[m],""], [""experiments\\exploration\\E1_I0009_r2_rerun\\src\\E1_analyze_original.py"", 147, ""    Xc = np.column_stack([np.ones(m.sum()), f[\""player_is_home\""].to_numpy(float)[m],""], [""experiments\\exploration\\E1_I0031_rapm_as_prior\\s02_feature.py"", 320, ""Xc = Xc_all""], [""experiments\\player_program\\feature_gate.py"", 47, ""    Xc = X[m]""], [""experiments\\player_program\\ops_lane\\I12_DESIGN_DEPENDENCY_AUDIT\\design_dependency_audit.py"", 281, ""    Xc = X[m]""], [""experiments\\player_program\\stage2b\\P27_FOLD_LOCAL_ESTIMABILITY_GUARD\\fold_estimability_guard.py"", 372, ""    Xc = X[m]""]]"
E1_I0035_availability_sum,Xd,6,WORKTREE,"[[""experiments\\exploration\\E0_I0010_positional_matchup\\analyze.py"", 196, ""    Xd = np.column_stack([np.ones(len(w)), w[\""D\""].values])""], [""experiments\\exploration\\_screen_kit\\screenkit.py"", 545, ""    Xd = _design(X, add_intercept)""], [""experiments\\exploration\\_screen_kit\\screenkit.py"", 651, ""    Xd = _design(X, add_intercept)""], [""experiments\\exploration\\_screen_kit\\screenkit.py"", 713, ""    Xd = _design(X, add_intercept)""], [""experiments\\exploration\\_screen_kit\\TESTS.py"", 849, ""    Xd = np.column_stack([np.ones(n), X])""], [""experiments\\player_program\\run_turnover_p2.py"", 48, ""    Xd = np.hstack([np.ones((n, 1)), X])""]]"
E1_I0034_redistribution,P01_LEAKAGE_minutes,0,NONE,[]
E1_I0034_redistribution,P01_LEAKAGE_fga,0,NONE,[]
E1_I0034_redistribution,P01_LEAKAGE_pts,0,NONE,[]
E1_I0034_redistribution,P02_TILT_minutes,1,WORKTREE,"[[""experiments\\exploration\\E1_I0040_audit_extension\\scripts\\s07_finalise.py"", 58, ""    \""P02_TILT_minutes\"":           (\""uz_minutes (P02/P05 candidate)\"", \""frac_between_teamgame\"", \""team_game\""),""]]"
E1_I0034_redistribution,P02_TILT_fga,1,WORKTREE,"[[""experiments\\exploration\\E1_I0040_audit_extension\\scripts\\s07_finalise.py"", 59, ""    \""P02_TILT_fga\"":               (\""uz_fga\"",                          \""frac_between_teamgame\"", \""team_game\""),""]]"
E1_I0034_redistribution,P02_TILT_pts,1,WORKTREE,"[[""experiments\\exploration\\E1_I0040_audit_extension\\scripts\\s07_finalise.py"", 60, ""    \""P02_TILT_pts\"":               (\""uz_pts\"",                          \""frac_between_teamgame\"", \""team_game\""),""]]"
E1_I0034_redistribution,P03_minutes,0,NONE,[]
E1_I0034_redistribution,P03_fga,0,NONE,[]
E1_I0034_redistribution,P03_pts,0,NONE,[]
E1_I0034_redistribution,P03_vs_base5_minutes,0,NONE,[]
E1_I0034_redistribution,P04_vs_champion_minutes,0,NONE,[]
E1_I0034_redistribution,P03_vs_base5_fga,0,NONE,[]
E1_I0034_redistribution,P04_vs_champion_fga,0,NONE,[]
E1_I0034_redistribution,P03_vs_base5_pts,0,NONE,[]
E1_I0034_redistribution,P04_vs_champion_pts,0,NONE,[]
