target,estimator,split,n,mae,rmse
reb,RATE100_a0.10_p0.10,SELECT_2021_2022,7463,1.8224480452975504,2.4037790426498478
reb,RATE100_a0.10_p0.10,2023,4435,1.7765103753048266,2.3652984114128897
reb,RATE100_a0.10_p0.10,2024,4447,1.7807374543258874,2.3575693841598864
reb,RATE100_a0.10_p0.10,SCORE_pooled,8882,1.7786267703067022,2.3614318388061224
reb,RATE100_a0.10_p0.15,SELECT_2021_2022,7463,1.816634645853866,2.3971718360011036
reb,RATE100_a0.10_p0.15,2023,4435,1.772175768816906,2.3609259530829902
reb,RATE100_a0.10_p0.15,2024,4447,1.7722450651581405,2.3498574812988817
reb,RATE100_a0.10_p0.15,SCORE_pooled,8882,1.7722104637988327,2.3553907418067475
reb,RATE100_a0.10_p0.20,SELECT_2021_2022,7463,1.8128862448800005,2.3940304518094835
reb,RATE100_a0.10_p0.20,2023,4435,1.7697201879981186,2.359283036755512
reb,RATE100_a0.10_p0.20,2024,4447,1.7668492504421602,2.3458410708894215
reb,RATE100_a0.10_p0.20,SCORE_pooled,8882,1.768282779834265,2.352562573972533
reb,RATE100_a0.10_p0.25,SELECT_2021_2022,7463,1.8106422923361671,2.3931291043250917
reb,RATE100_a0.10_p0.25,2023,4435,1.769213745087555,2.359633492321769
reb,RATE100_a0.10_p0.25,2024,4447,1.763863376249076,2.3442784952077127
reb,RATE100_a0.10_p0.25,SCORE_pooled,8882,1.7665349463682671,2.351958151945203
reb,RATE100_a0.10_p0.30,SELECT_2021_2022,7463,1.8097367900630934,2.393765634279049
reb,RATE100_a0.10_p0.30,2023,4435,1.769725952248558,2.361472108382655
reb,RATE100_a0.10_p0.30,2024,4447,1.7626505332693323,2.3443932815241872
reb,RATE100_a0.10_p0.30,SCORE_pooled,8882,1.7661834631469349,2.3529366536926424
reb,RATE100_a0.10_p0.40,SELECT_2021_2022,7463,1.8108818178218757,2.3984258678349235
reb,RATE100_a0.10_p0.40,2023,4435,1.7729088106062643,2.368425256972974
reb,RATE100_a0.10_p0.40,2024,4447,1.7634750589463803,2.348052904013535
reb,RATE100_a0.10_p0.40,SCORE_pooled,8882,1.768185562055093,2.358247317557378
reb,RATE100_a0.10_p0.50,SELECT_2021_2022,7463,1.8158164471118383,2.406946634009612
reb,RATE100_a0.10_p0.50,2023,4435,1.7791201658245546,2.378727076364066
reb,RATE100_a0.10_p0.50,2024,4447,1.767244220895302,2.3551343603577046
reb,RATE100_a0.10_p0.50,SCORE_pooled,8882,1.773174170879679,2.366944176353646
reb,RATE100_a0.10_p0.70,SELECT_2021_2022,7463,1.8349655999235017,2.4355427811545165
reb,RATE100_a0.10_p0.70,2023,4435,1.7994911728057579,2.407535042015568
reb,RATE100_a0.10_p0.70,2024,4447,1.7809904165317862,2.3784065870547115
reb,RATE100_a0.10_p0.70,SCORE_pooled,8882,1.7902282969725725,2.39299545824322
reb,RATE100_a0.15_p0.05,SELECT_2021_2022,7463,1.837880503279174,2.4264659926028087
reb,RATE100_a0.15_p0.05,2023,4435,1.7905862028119903,2.382030079338733
reb,RATE100_a0.15_p0.05,2024,4447,1.800905131552852,2.3813746496547603
reb,RATE100_a0.15_p0.05,SCORE_pooled,8882,1.7957526378615973,2.381701944284807
reb,RATE100_a0.15_p0.08,SELECT_2021_2022,7463,1.832131214264055,2.418962244561337
reb,RATE100_a0.15_p0.08,2023,4435,1.7862293360843942,2.376843718383164
reb,RATE100_a0.15_p0.08,2024,4447,1.7934912041234807,2.3730362157768274
reb,RATE100_a0.15_p0.08,SCORE_pooled,8882,1.789865175666675,2.374938158044995
reb,RATE100_a0.15_p0.10,SELECT_2021_2022,7463,1.8290346676413718,2.415070730227701
reb,RATE100_a0.15_p0.10,2023,4435,1.7837786494827605,2.374215155978216
reb,RATE100_a0.15_p0.10,2024,4447,1.7890336880138422,2.3686468636419575
reb,RATE100_a0.15_p0.10,SCORE_pooled,8882,1.786409718650484,2.371428882641013
reb,RATE100_a0.15_p0.15,SELECT_2021_2022,7463,1.823415560120117,2.408651683686895
reb,RATE100_a0.15_p0.15,2023,4435,1.7794833407357582,2.3700167212733096
reb,RATE100_a0.15_p0.15,2024,4447,1.7803929209495792,2.3611611482603885
reb,RATE100_a0.15_p0.15,SCORE_pooled,8882,1.7799387452855064,2.365587096468595
reb,RATE100_a0.15_p0.20,SELECT_2021_2022,7463,1.8196508856589049,2.4056953026510013
reb,RATE100_a0.15_p0.20,2023,4435,1.7775825092975484,2.368492019037757
reb,RATE100_a0.15_p0.20,2024,4447,1.7753165183549202,2.357385982492721
reb,RATE100_a0.15_p0.20,SCORE_pooled,8882,1.7764479830960318,2.3629380233036446
reb,RATE100_a0.15_p0.25,SELECT_2021_2022,7463,1.8175241930214319,2.4049799901947293
reb,RATE100_a0.15_p0.25,2023,4435,1.7769825342806558,2.368949828909889
reb,RATE100_a0.15_p0.25,2024,4447,1.7723885614258312,2.356063702732438
reb,RATE100_a0.15_p0.25,SCORE_pooled,8882,1.7746824445164806,2.362506846747768
reb,RATE100_a0.15_p0.30,SELECT_2021_2022,7463,1.8166924456780302,2.405799995796516
reb,RATE100_a0.15_p0.30,2023,4435,1.7770773414344219,2.3708986398391207
reb,RATE100_a0.15_p0.30,2024,4447,1.7710846936501932,2.356409652400729
reb,RATE100_a0.15_p0.30,SCORE_pooled,8882,1.7740769693677179,2.3636554604914246
reb,RATE100_a0.15_p0.40,SELECT_2021_2022,7463,1.8183581070399248,2.410797483198634
reb,RATE100_a0.15_p0.40,2023,4435,1.7801128560592026,2.3780817399315133
reb,RATE100_a0.15_p0.40,2024,4447,1.7722509949378076,2.360490227433995
reb,RATE100_a0.15_p0.40,SCORE_pooled,8882,1.776176614626322,2.369290426915903
reb,RATE100_a0.15_p0.50,SELECT_2021_2022,7463,1.8239371444516792,2.4195945240415577
reb,RATE100_a0.15_p0.50,2023,4435,1.7858064543934766,2.3886127084201894
reb,RATE100_a0.15_p0.50,2024,4447,1.7763851173349885,2.367924841195004
reb,RATE100_a0.15_p0.50,SCORE_pooled,8882,1.7810894215293585,2.3782772943674906
reb,RATE100_a0.15_p0.70,SELECT_2021_2022,7463,1.8431211904499332,2.448564426666718
reb,RATE100_a0.15_p0.70,2023,4435,1.806010610896542,2.417845264422921
reb,RATE100_a0.15_p0.70,2024,4447,1.7901737727148224,2.391685214051871
reb,RATE100_a0.15_p0.70,SCORE_pooled,8882,1.7980814936488378,2.404783139948646
reb,RATE100_a0.20_p0.05,SELECT_2021_2022,7463,1.8465571063224804,2.4411624975003314
reb,RATE100_a0.20_p0.05,2023,4435,1.8004707305799894,2.394907338763211
reb,RATE100_a0.20_p0.05,2024,4447,1.8117448361441777,2.39616471877106
reb,RATE100_a0.20_p0.05,SCORE_pooled,8882,1.8061153992856802,2.3955369606541645
reb,RATE100_a0.20_p0.08,SELECT_2021_2022,7463,1.8407377706457804,2.433727328447968
reb,RATE100_a0.20_p0.08,2023,4435,1.79635593070572,2.389875391407874
reb,RATE100_a0.20_p0.08,2024,4447,1.804016003303872,2.3878489573978365
reb,RATE100_a0.20_p0.08,SCORE_pooled,8882,1.8001911415640832,2.3888610203727105
reb,RATE100_a0.20_p0.10,SELECT_2021_2022,7463,1.8377943166124058,2.429881234070977
reb,RATE100_a0.20_p0.10,2023,4435,1.7938307543443646,2.3873226243023735
reb,RATE100_a0.20_p0.10,2024,4447,1.7996226992220496,2.3834884217381695
reb,RATE100_a0.20_p0.10,SCORE_pooled,8882,1.7967306393782605,2.3854037032929285
reb,RATE100_a0.20_p0.15,SELECT_2021_2022,7463,1.832249543857808,2.4235792243083405
reb,RATE100_a0.20_p0.15,2023,4435,1.7891783833020318,2.3832531311616076
reb,RATE100_a0.20_p0.15,2024,4447,1.791034995632318,2.376125105976233
reb,RATE100_a0.20_p0.15,SCORE_pooled,8882,1.7901079436524914,2.3796869722942477
reb,RATE100_a0.20_p0.20,SELECT_2021_2022,7463,1.8286576065656026,2.4207516236810585
reb,RATE100_a0.20_p0.20,2023,4435,1.7870286681986782,2.3818197976943707
reb,RATE100_a0.20_p0.20,2024,4447,1.7856756588276652,2.3725255697563163
reb,RATE100_a0.20_p0.20,SCORE_pooled,8882,1.7863512495235043,2.3771709475561473
reb,RATE100_a0.20_p0.25,SELECT_2021_2022,7463,1.8266875379476273,2.4201785787428025
reb,RATE100_a0.20_p0.25,2023,4435,1.786407607748905,2.382365773838408
reb,RATE100_a0.20_p0.25,2024,4447,1.7827863981929395,2.3714065546773413
reb,RATE100_a0.20_p0.25,SCORE_pooled,8882,1.7845945567586572,2.3768850773196464
reb,RATE100_a0.20_p0.30,SELECT_2021_2022,7463,1.8261151647834866,2.421149667156729
reb,RATE100_a0.20_p0.30,2023,4435,1.786594026302832,2.3844109451583084
reb,RATE100_a0.20_p0.30,2024,4447,1.781819308207498,2.3719668219718346
reb,RATE100_a0.20_p0.30,SCORE_pooled,8882,1.7842034418207389,2.3781886166647697
reb,RATE100_a0.20_p0.40,SELECT_2021_2022,7463,1.8282567197471702,2.4264491532012205
reb,RATE100_a0.20_p0.40,2023,4435,1.7895633708688916,2.3918106888401023
reb,RATE100_a0.20_p0.40,2024,4447,1.7830976155214626,2.376473479233447
reb,RATE100_a0.20_p0.40,SCORE_pooled,8882,1.786326125425296,2.38414405644261
reb,RATE100_a0.20_p0.50,SELECT_2021_2022,7463,1.8341793973194382,2.4355171521491923
reb,RATE100_a0.20_p0.50,2023,4435,1.7954844119162283,2.402572253485765
reb,RATE100_a0.20_p0.50,2024,4447,1.7873529162112034,2.3842967696733237
reb,RATE100_a0.20_p0.50,SCORE_pooled,8882,1.7914131710470271,2.3934396092575643
reb,RATE100_a0.20_p0.70,SELECT_2021_2022,7463,1.8537899263958397,2.4649030625127093
reb,RATE100_a0.20_p0.70,2023,4435,1.8159702275436842,2.432253209176572
reb,RATE100_a0.20_p0.70,2024,4447,1.8017911796087394,2.4086528383876
reb,RATE100_a0.20_p0.70,SCORE_pooled,8882,1.8088711252956882,2.420465845256724
reb,RATE100_a0.25_p0.05,SELECT_2021_2022,7463,1.857460270198133,2.4586605946993783
reb,RATE100_a0.25_p0.05,2023,4435,1.8114592847455768,2.4108015697333522
reb,RATE100_a0.25_p0.05,2024,4447,1.8237162668878215,2.414088668452287
reb,RATE100_a0.25_p0.05,SCORE_pooled,8882,1.8175960556965518,2.412447899461977
reb,RATE100_a0.25_p0.08,SELECT_2021_2022,7463,1.851603550457363,2.4512419240444365
reb,RATE100_a0.25_p0.08,2023,4435,1.8072057597280622,2.4058628963370694
reb,RATE100_a0.25_p0.08,2024,4447,1.815594859324372,2.4057229440306647
reb,RATE100_a0.25_p0.08,SCORE_pooled,8882,1.8114059765603963,2.4057928266604707
reb,RATE100_a0.25_p0.10,SELECT_2021_2022,7463,1.8484833770113982,2.447409258623153
reb,RATE100_a0.25_p0.10,2023,4435,1.8047932301535508,2.403352306168004
reb,RATE100_a0.25_p0.10,2024,4447,1.8114235505371956,2.4013438377449203
reb,RATE100_a0.25_p0.10,SCORE_pooled,8882,1.8081128692828088,2.402346925084477
reb,RATE100_a0.25_p0.15,SELECT_2021_2022,7463,1.8428583980031221,2.4411523302074647
reb,RATE100_a0.25_p0.15,2023,4435,1.800411539382096,2.3993449630751926
reb,RATE100_a0.25_p0.15,2024,4447,1.8032865860985081,2.3939923446401443
reb,RATE100_a0.25_p0.15,SCORE_pooled,8882,1.801851004902011,2.396666532325987
reb,RATE100_a0.25_p0.20,SELECT_2021_2022,7463,1.8395809457046441,2.4383909091957316
reb,RATE100_a0.25_p0.20,2023,4435,1.798420758402517,2.397951114542718
reb,RATE100_a0.25_p0.20,2024,4447,1.7982349752939721,2.3904747190680284
reb,RATE100_a0.25_p0.20,SCORE_pooled,8882,1.798327741347383,2.3942107846357215
reb,RATE100_a0.25_p0.25,SELECT_2021_2022,7463,1.8380461039777263,2.437906297525074
reb,RATE100_a0.25_p0.25,2023,4435,1.7977485866161067,2.3985427485234543
reb,RATE100_a0.25_p0.25,2024,4447,1.7957131414400807,2.389483919935533
reb,RATE100_a0.25_p0.25,SCORE_pooled,8882,1.796729489036982,2.3940114995470894
reb,RATE100_a0.25_p0.30,SELECT_2021_2022,7463,1.837767867291743,2.438983879815829
reb,RATE100_a0.25_p0.30,2023,4435,1.7980715227509647,2.4006497096598043
reb,RATE100_a0.25_p0.30,2024,4447,1.7947035017224908,2.3902004948466318
reb,RATE100_a0.25_p0.30,SCORE_pooled,8882,1.796385237059271,2.395423741198756
reb,RATE100_a0.25_p0.40,SELECT_2021_2022,7463,1.840061920578708,2.4445239920864825
reb,RATE100_a0.25_p0.40,2023,4435,1.8009308557115316,2.4082182576717948
reb,RATE100_a0.25_p0.40,2024,4447,1.7958321482817547,2.395058946750692
reb,RATE100_a0.25_p0.40,SCORE_pooled,8882,1.7983780576997983,2.401638725772187
reb,RATE100_a0.25_p0.50,SELECT_2021_2022,7463,1.8462873607612993,2.4538337245087143
reb,RATE100_a0.25_p0.50,2023,4435,1.8071648863792038,2.419185124004539
reb,RATE100_a0.25_p0.50,2024,4447,1.7998004961622973,2.403238485022152
reb,RATE100_a0.25_p0.50,SCORE_pooled,8882,1.8034777164518694,2.4112142151435507
reb,RATE100_a0.25_p0.70,SELECT_2021_2022,7463,1.8666435459728266,2.4836426280854975
reb,RATE100_a0.25_p0.70,2023,4435,1.8285276748801902,2.449303667915204
reb,RATE100_a0.25_p0.70,2024,4447,1.8151762026201992,2.428200403059886
reb,RATE100_a0.25_p0.70,SCORE_pooled,8882,1.8218429195165131,2.4387606063435565
reb,RATE100_a0.30_p0.05,SELECT_2021_2022,7463,1.8699777714500385,2.478532993096185
reb,RATE100_a0.30_p0.05,2023,4435,1.82333032154984,2.42917905525976
reb,RATE100_a0.30_p0.05,2024,4447,1.8372071454378718,2.434791607715024
reb,RATE100_a0.30_p0.05,SCORE_pooled,8882,1.8302781076149242,2.4319907419785136
reb,RATE100_a0.30_p0.08,SELECT_2021_2022,7463,1.8640011948618347,2.4710892189252114
reb,RATE100_a0.30_p0.08,2023,4435,1.8188897476791848,2.4242798309416744
reb,RATE100_a0.30_p0.08,2024,4447,1.8290503378317597,2.4263277395845235
reb,RATE100_a0.30_p0.08,SCORE_pooled,8882,1.8239769064732065,2.425305384827919
reb,RATE100_a0.30_p0.10,SELECT_2021_2022,7463,1.8609002556296796,2.467243557930409
reb,RATE100_a0.30_p0.10,2023,4435,1.816630539462917,2.4217787559562796
reb,RATE100_a0.30_p0.10,2024,4447,1.8247961229834284,2.421894593661144
reb,RATE100_a0.30_p0.10,SCORE_pooled,8882,1.8207188472669833,2.4218367537523777
reb,RATE100_a0.30_p0.15,SELECT_2021_2022,7463,1.8554291249189543,2.460969590999712
reb,RATE100_a0.30_p0.15,2023,4435,1.8126780371266624,2.4177601819641845
reb,RATE100_a0.30_p0.15,2024,4447,1.8170813547190356,2.414460195012326
reb,RATE100_a0.30_p0.15,SCORE_pooled,8882,1.8148826704674959,2.416108522669984
reb,RATE100_a0.30_p0.20,SELECT_2021_2022,7463,1.852401601701004,2.4582168118680934
reb,RATE100_a0.30_p0.20,2023,4435,1.8108374784451142,2.4163407738484532
reb,RATE100_a0.30_p0.20,2024,4447,1.8123271836038823,2.4109307540639984
reb,RATE100_a0.30_p0.20,SCORE_pooled,8882,1.811583337355387,2.413633625138966
reb,RATE100_a0.30_p0.25,SELECT_2021_2022,7463,1.8511800763441517,2.457767854108651
reb,RATE100_a0.30_p0.25,2023,4435,1.8099517177379532,2.416919939220435
reb,RATE100_a0.30_p0.25,2024,4447,1.8095984627544308,2.409982825405085
reb,RATE100_a0.30_p0.25,SCORE_pooled,8882,1.809774851614138,2.4134491885933156
reb,RATE100_a0.30_p0.30,SELECT_2021_2022,7463,1.8509204360394755,2.4589050457300465
reb,RATE100_a0.30_p0.30,2023,4435,1.8099187350274955,2.419037638479941
reb,RATE100_a0.30_p0.30,2024,4447,1.8086548465694632,2.4107814356116695
reb,RATE100_a0.30_p0.30,SCORE_pooled,8882,1.8092859370120853,2.41490748812099
reb,RATE100_a0.30_p0.40,SELECT_2021_2022,7463,1.8533517090736715,2.464612822473409
reb,RATE100_a0.30_p0.40,2023,4435,1.8131393653566004,2.4266942804601093
reb,RATE100_a0.30_p0.40,2024,4447,1.8096098451902531,2.415877081175078
reb,RATE100_a0.30_p0.40,SCORE_pooled,8882,1.811372220999502,2.421284414333253
reb,RATE100_a0.30_p0.50,SELECT_2021_2022,7463,1.8597464997248587,2.474118729002413
reb,RATE100_a0.30_p0.50,2023,4435,1.8200968602127834,2.4378110229072427
reb,RATE100_a0.30_p0.50,2024,4447,1.8138111321685284,2.424338401174615
reb,RATE100_a0.30_p0.50,SCORE_pooled,8882,1.8169497500334544,2.4310749438534636
reb,RATE100_a0.30_p0.70,SELECT_2021_2022,7463,1.8805291886072562,2.5043229611463422
reb,RATE100_a0.30_p0.70,2023,4435,1.8418582508335222,2.468310020758903
reb,RATE100_a0.30_p0.70,2024,4447,1.829760107321085,2.449843298388389
reb,RATE100_a0.30_p0.70,SCORE_pooled,8882,1.8358010064966828,2.459081519613454
reb,RATE100_a0.40_p0.05,SELECT_2021_2022,7463,1.9010766549448461,2.5246866011308193
reb,RATE100_a0.40_p0.05,2023,4435,1.8528631038706553,2.4728198255259115
reb,RATE100_a0.40_p0.05,2024,4447,1.8707712367115445,2.483934418126377
reb,RATE100_a0.40_p0.05,SCORE_pooled,8882,1.8618292676562251,2.4783908605547174
reb,RATE100_a0.40_p0.08,SELECT_2021_2022,7463,1.8950968476031353,2.5171061093764178
reb,RATE100_a0.40_p0.08,2023,4435,1.8488309224836552,2.4678756803915247
reb,RATE100_a0.40_p0.08,2024,4447,1.8626941096129566,2.4751982493602385
reb,RATE100_a0.40_p0.08,SCORE_pooled,8882,1.855771880957423,2.471544623307765
reb,RATE100_a0.40_p0.10,SELECT_2021_2022,7463,1.8918171350283504,2.5131777330132943
reb,RATE100_a0.40_p0.10,2023,4435,1.8465920087901306,2.4653128707713536
reb,RATE100_a0.40_p0.10,2024,4447,1.8584294222717441,2.4705928602130047
reb,RATE100_a0.40_p0.10,SCORE_pooled,8882,1.8525187119822872,2.467957844259104
reb,RATE100_a0.40_p0.15,SELECT_2021_2022,7463,1.8860118647176292,2.5067308046028836
reb,RATE100_a0.40_p0.15,2023,4435,1.84207201127024,2.4610742376191688
reb,RATE100_a0.40_p0.15,2024,4447,1.8505121082418718,2.4627967289310893
reb,RATE100_a0.40_p0.15,SCORE_pooled,8882,1.8462977612401619,2.46193679750066
reb,RATE100_a0.40_p0.20,SELECT_2021_2022,7463,1.8829399365894472,2.5038586115728223
reb,RATE100_a0.40_p0.20,2023,4435,1.8398471221210169,2.4594115373213294
reb,RATE100_a0.40_p0.20,2024,4447,1.845861549117646,2.459021916979403
reb,RATE100_a0.40_p0.20,SCORE_pooled,8882,1.8428583985062916,2.4592164716687193
reb,RATE100_a0.40_p0.25,SELECT_2021_2022,7463,1.8816763686617541,2.503346629679646
reb,RATE100_a0.40_p0.25,2023,4435,1.8388290335834718,2.4597814484146143
reb,RATE100_a0.40_p0.25,2024,4447,1.8435341023000245,2.457936293626103
reb,RATE100_a0.40_p0.25,SCORE_pooled,8882,1.84118474632638,2.4588577976527075
reb,RATE100_a0.40_p0.30,SELECT_2021_2022,7463,1.8817841895295166,2.5044741993064785
reb,RATE100_a0.40_p0.30,2023,4435,1.8389992904506547,2.461747776788032
reb,RATE100_a0.40_p0.30,2024,4447,1.842346184368666,2.458687140357776
reb,RATE100_a0.40_p0.30,SCORE_pooled,8882,1.8406749983152568,2.4602158669890066
reb,RATE100_a0.40_p0.40,SELECT_2021_2022,7463,1.8849623660134902,2.510289793811355
reb,RATE100_a0.40_p0.40,2023,4435,1.8421388201275013,2.469278672234868
reb,RATE100_a0.40_p0.40,2024,4447,1.8431923789778324,2.463889771999039
reb,RATE100_a0.40_p0.40,SCORE_pooled,8882,1.8426663112564614,2.46658205347035
reb,RATE100_a0.40_p0.50,SELECT_2021_2022,7463,1.8910720401595762,2.52001247950536
reb,RATE100_a0.40_p0.50,2023,4435,1.8495120867088926,2.48045523763662
reb,RATE100_a0.40_p0.50,2024,4447,1.8481542657860852,2.472630739505712
reb,RATE100_a0.40_p0.50,SCORE_pooled,8882,1.848832259007505,2.47654079307025
reb,RATE100_a0.40_p0.70,SELECT_2021_2022,7463,1.911946689056711,2.550807221028747
reb,RATE100_a0.40_p0.70,2023,4435,1.8719168901712422,2.511399620551385
reb,RATE100_a0.40_p0.70,2024,4447,1.8638359282667223,2.498872485139625
reb,RATE100_a0.40_p0.70,SCORE_pooled,8882,1.8678709503390645,2.505135420839887
reb,RATE100_a0.50_p0.05,SELECT_2021_2022,7463,1.9389779205771758,2.5792190648934428
reb,RATE100_a0.50_p0.05,2023,4435,1.889828654367046,2.5259255398301064
reb,RATE100_a0.50_p0.05,2024,4447,1.9111237686105693,2.5430638242291126
reb,RATE100_a0.50_p0.05,SCORE_pooled,8882,1.9004905968395691,2.5345207453713816
reb,RATE100_a0.50_p0.08,SELECT_2021_2022,7463,1.9328026145887518,2.571428393824557
reb,RATE100_a0.50_p0.08,2023,4435,1.885664009795553,2.5208270342382906
reb,RATE100_a0.50_p0.08,2024,4447,1.9033839596966966,2.5340134803164167
reb,RATE100_a0.50_p0.08,SCORE_pooled,8882,1.8945359549892464,2.527437764765905
reb,RATE100_a0.50_p0.10,SELECT_2021_2022,7463,1.9294622211436765,2.5673676619294272
reb,RATE100_a0.50_p0.10,2023,4435,1.8832780263649893,2.5181266587101905
reb,RATE100_a0.50_p0.10,2024,4447,1.8988340690655692,2.5291936362702727
reb,RATE100_a0.50_p0.10,SCORE_pooled,8882,1.8910665561881685,2.523673689943686
reb,RATE100_a0.50_p0.15,SELECT_2021_2022,7463,1.9236807511653915,2.5606211079205004
reb,RATE100_a0.50_p0.15,2023,4435,1.8786834734413207,2.5134686340921384
reb,RATE100_a0.50_p0.15,2024,4447,1.8905574470586104,2.52088642359233
reb,RATE100_a0.50_p0.15,SCORE_pooled,8882,1.8846284813985477,2.5171852721273402
reb,RATE100_a0.50_p0.20,SELECT_2021_2022,7463,1.9206428793837094,2.5574963500373338
reb,RATE100_a0.50_p0.20,2023,4435,1.8761033839593257,2.511352107318647
reb,RATE100_a0.50_p0.20,2024,4447,1.8859690519932462,2.516673227604602
reb,RATE100_a0.50_p0.20,SCORE_pooled,8882,1.881042882467189,2.5140176698237116
reb,RATE100_a0.50_p0.25,SELECT_2021_2022,7463,1.9192695542793592,2.5567798933338897
reb,RATE100_a0.50_p0.25,2023,4435,1.8747519702550186,2.5112962773987775
reb,RATE100_a0.50_p0.25,2024,4447,1.8834622477413907,2.515235615663336
reb,RATE100_a0.50_p0.25,SCORE_pooled,8882,1.8791129929956063,2.5132693794681145
reb,RATE100_a0.50_p0.30,SELECT_2021_2022,7463,1.9192618754437243,2.55775011372425
reb,RATE100_a0.50_p0.30,2023,4435,1.8745900649134632,2.512894470858424
reb,RATE100_a0.50_p0.30,2024,4447,1.8821963336226328,2.5157183605393763
reb,RATE100_a0.50_p0.30,SCORE_pooled,8882,1.878398337481542,2.514308719750713
reb,RATE100_a0.50_p0.40,SELECT_2021_2022,7463,1.9222977792169302,2.5633764604185205
reb,RATE100_a0.50_p0.40,2023,4435,1.8780172509994055,2.51988370808632
reb,RATE100_a0.50_p0.40,2024,4447,1.8831093830553416,2.520602710127198
reb,RATE100_a0.50_p0.40,SCORE_pooled,8882,1.880566756882399,2.5202437204500825
reb,RATE100_a0.50_p0.50,SELECT_2021_2022,7463,1.92847097242422,2.573042069356995
reb,RATE100_a0.50_p0.50,2023,4435,1.8853422561113498,2.5307472061704206
reb,RATE100_a0.50_p0.50,2024,4447,1.8885260658991447,2.5292462291000453
reb,RATE100_a0.50_p0.50,SCORE_pooled,8882,1.886936311743676,2.529995815000764
reb,RATE100_a0.50_p0.70,SELECT_2021_2022,7463,1.949199051218315,2.604003476767336
reb,RATE100_a0.50_p0.70,2023,4435,1.9078215043087612,2.5615572170359333
reb,RATE100_a0.50_p0.70,2024,4447,1.905121328125969,2.555651256559859
reb,RATE100_a0.50_p0.70,SCORE_pooled,8882,1.9064695921848167,2.558601951253721
reb,RATE100_a0.70_p0.05,SELECT_2021_2022,7463,2.0342263524817232,2.717304786837925
reb,RATE100_a0.70_p0.05,2023,4435,1.9865819261507833,2.666026346802359
reb,RATE100_a0.70_p0.05,2024,4447,2.0127112775834926,2.6938553780595944
reb,RATE100_a0.70_p0.05,SCORE_pooled,8882,1.9996642528588737,2.6799957837981414
reb,RATE100_a0.70_p0.08,SELECT_2021_2022,7463,2.0280314851191847,2.7089110252357993
reb,RATE100_a0.70_p0.08,2023,4435,1.9820713480380916,2.6604335247585102
