game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,opp_team_abbreviation,is_home,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_paint,points_fast_break,points_second_chance,points_off_turnovers,fouls_drawn,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_plus_minus,opp_points_paint,opp_points_fast_break,opp_points_second_chance,opp_points_off_turnovers,opp_fouls_drawn,box_source,opp_box_source,in_misc,era,source,observed_time
1022100026,2021,Regular Season,2021-05-25,1611661323,CON,1611661328,SEA,0,L,225.0,33,70,0.471,8,19,0.421,13,17,0.765,5,32,37,19,7,11,18,24,87,-3,44,8,2,21,17,29,72,0.403,13,28,0.464,19,25,0.76,9,29,38,22,11,2,12,17,90,3,26,26,2,18,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100026.parquet,2026-07-31T20:42:42+00:00
1022100026,2021,Regular Season,2021-05-25,1611661328,SEA,1611661323,CON,1,W,225.0,29,72,0.403,13,28,0.464,19,25,0.76,9,29,38,22,11,2,12,17,90,3,26,26,2,18,24,33,70,0.471,8,19,0.421,13,17,0.765,5,32,37,19,7,11,18,24,87,-3,44,8,2,21,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100026.parquet,2026-07-31T20:42:42+00:00
1022100027,2021,Regular Season,2021-05-26,1611661317,PHO,1611661319,LVA,1,L,200.0,32,69,0.464,5,17,0.294,10,10,1.0,6,27,33,22,3,7,13,14,79,-6,32,2,7,8,9,33,75,0.44,4,16,0.25,15,17,0.882,11,25,36,19,8,3,9,9,85,6,30,7,14,24,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100027.parquet,2026-07-31T20:42:42+00:00
1022100027,2021,Regular Season,2021-05-26,1611661319,LVA,1611661317,PHO,0,W,200.0,33,75,0.44,4,16,0.25,15,17,0.882,11,25,36,19,8,3,9,9,85,6,30,7,14,24,14,32,69,0.464,5,17,0.294,10,10,1.0,6,27,33,22,3,7,13,14,79,-6,32,2,7,8,9,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100027.parquet,2026-07-31T20:42:42+00:00
1022100028,2021,Regular Season,2021-05-27,1611661321,DAL,1611661330,ATL,0,L,200.0,30,66,0.455,10,25,0.4,25,30,0.833,7,25,32,17,8,3,10,26,95,-6,30,13,5,21,20,36,75,0.48,6,20,0.3,23,33,0.697,14,31,45,19,5,3,13,20,101,6,52,10,11,10,26,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100028.parquet,2026-07-31T20:42:42+00:00
1022100028,2021,Regular Season,2021-05-27,1611661330,ATL,1611661321,DAL,1,W,200.0,36,75,0.48,6,20,0.3,23,33,0.697,14,31,45,19,5,3,13,20,101,6,52,10,11,10,26,30,66,0.455,10,25,0.4,25,30,0.833,7,25,32,17,8,3,10,26,95,-6,30,13,5,21,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100028.parquet,2026-07-31T20:42:42+00:00
1022100029,2021,Regular Season,2021-05-28,1611661322,WAS,1611661323,CON,0,L,200.0,28,71,0.394,9,30,0.3,16,18,0.889,9,24,33,14,7,4,11,23,81,-5,26,3,15,19,24,29,58,0.5,11,25,0.44,17,26,0.654,6,26,32,17,7,4,14,24,86,5,32,10,8,8,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100029.parquet,2026-07-31T20:42:42+00:00
1022100029,2021,Regular Season,2021-05-28,1611661323,CON,1611661322,WAS,1,W,200.0,29,58,0.5,11,25,0.44,17,26,0.654,6,26,32,17,7,4,14,24,86,5,32,10,8,8,23,28,71,0.394,9,30,0.3,16,18,0.889,9,24,33,14,7,4,11,23,81,-5,26,3,15,19,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100029.parquet,2026-07-31T20:42:42+00:00
1022100030,2021,Regular Season,2021-05-28,1611661320,LAS,1611661329,CHI,0,W,200.0,26,66,0.394,9,19,0.474,15,18,0.833,9,21,30,17,13,3,20,18,76,15,28,13,6,31,25,21,51,0.412,6,19,0.316,13,14,0.929,5,28,33,12,7,3,28,25,61,-15,28,2,6,16,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100030.parquet,2026-07-31T20:42:42+00:00
1022100030,2021,Regular Season,2021-05-28,1611661329,CHI,1611661320,LAS,1,L,200.0,21,51,0.412,6,19,0.316,13,14,0.929,5,28,33,12,7,3,28,25,61,-15,28,2,6,16,18,26,66,0.394,9,19,0.474,15,18,0.833,9,21,30,17,13,3,20,18,76,15,28,13,6,31,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100030.parquet,2026-07-31T20:42:42+00:00
1022100031,2021,Regular Season,2021-05-28,1611661324,MIN,1611661328,SEA,0,L,200.0,25,67,0.373,6,25,0.24,16,18,0.889,7,25,32,20,5,2,12,12,72,-10,28,7,8,10,17,35,72,0.486,4,17,0.235,8,8,1.0,8,27,35,20,8,7,13,17,82,10,56,7,8,19,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100031.parquet,2026-07-31T20:42:42+00:00
1022100031,2021,Regular Season,2021-05-28,1611661328,SEA,1611661324,MIN,1,W,200.0,35,72,0.486,4,17,0.235,8,8,1.0,8,27,35,20,8,7,13,17,82,10,56,7,8,19,12,25,67,0.373,6,25,0.24,16,18,0.889,7,25,32,20,5,2,12,12,72,-10,28,7,8,10,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100031.parquet,2026-07-31T20:42:42+00:00
1022100032,2021,Regular Season,2021-05-28,1611661319,LVA,1611661325,IND,1,W,200.0,38,69,0.551,7,15,0.467,30,39,0.769,3,29,32,23,12,4,8,16,113,36,44,10,7,21,28,26,66,0.394,4,16,0.25,21,24,0.875,9,25,34,15,4,3,22,28,77,-36,22,0,6,9,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100032.parquet,2026-07-31T20:42:42+00:00
1022100032,2021,Regular Season,2021-05-28,1611661325,IND,1611661319,LVA,0,L,200.0,26,66,0.394,4,16,0.25,21,24,0.875,9,25,34,15,4,3,22,28,77,-36,22,0,6,9,16,38,69,0.551,7,15,0.467,30,39,0.769,3,29,32,23,12,4,8,16,113,36,44,10,7,21,28,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100032.parquet,2026-07-31T20:42:42+00:00
1022100033,2021,Regular Season,2021-05-29,1611661313,NYL,1611661330,ATL,1,L,225.0,27,69,0.391,14,34,0.412,19,21,0.905,4,32,36,23,9,3,21,9,87,-3,20,7,4,24,19,40,87,0.46,6,21,0.286,4,8,0.5,10,35,45,21,11,8,17,19,90,3,38,7,6,23,9,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100033.parquet,2026-07-31T20:42:42+00:00
1022100033,2021,Regular Season,2021-05-29,1611661330,ATL,1611661313,NYL,0,W,225.0,40,87,0.46,6,21,0.286,4,8,0.5,10,35,45,21,11,8,17,19,90,3,38,7,6,23,9,27,69,0.391,14,34,0.412,19,21,0.905,4,32,36,23,9,3,21,9,87,-3,20,7,4,24,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100033.parquet,2026-07-31T20:42:42+00:00
1022100034,2021,Regular Season,2021-05-29,1611661317,PHO,1611661321,DAL,0,W,200.0,31,62,0.5,8,22,0.364,19,26,0.731,11,33,44,22,0,7,12,20,89,4,36,4,16,9,21,29,78,0.372,9,23,0.391,18,22,0.818,10,20,30,14,7,1,4,21,85,-4,30,12,16,10,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100034.parquet,2026-07-31T20:42:42+00:00
1022100034,2021,Regular Season,2021-05-29,1611661321,DAL,1611661317,PHO,1,L,200.0,29,78,0.372,9,23,0.391,18,22,0.818,10,20,30,14,7,1,4,21,85,-4,30,12,16,10,20,31,62,0.5,8,22,0.364,19,26,0.731,11,33,44,22,0,7,12,20,89,4,36,4,16,9,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100034.parquet,2026-07-31T20:42:42+00:00
1022100035,2021,Regular Season,2021-05-30,1611661320,LAS,1611661329,CHI,0,W,225.0,30,73,0.411,8,18,0.444,14,18,0.778,8,25,33,20,11,8,20,19,82,3,36,6,11,24,21,30,75,0.4,7,21,0.333,12,12,1.0,13,32,45,16,9,8,25,21,79,-3,38,14,10,14,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100035.parquet,2026-07-31T20:42:42+00:00
1022100035,2021,Regular Season,2021-05-30,1611661329,CHI,1611661320,LAS,1,L,225.0,30,75,0.4,7,21,0.333,12,12,1.0,13,32,45,16,9,8,25,21,79,-3,38,14,10,14,19,30,73,0.411,8,18,0.444,14,18,0.778,8,25,33,20,11,8,20,19,82,3,36,6,11,24,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100035.parquet,2026-07-31T20:42:42+00:00
1022100036,2021,Regular Season,2021-05-30,1611661319,LVA,1611661325,IND,1,W,200.0,38,67,0.567,7,14,0.5,18,23,0.783,5,31,36,22,8,7,11,13,101,23,50,11,13,15,19,31,80,0.388,5,23,0.217,11,11,1.0,12,20,32,18,8,2,13,19,78,-23,30,6,17,9,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100036.parquet,2026-07-31T20:42:42+00:00
1022100036,2021,Regular Season,2021-05-30,1611661325,IND,1611661319,LVA,0,L,200.0,31,80,0.388,5,23,0.217,11,11,1.0,12,20,32,18,8,2,13,19,78,-23,30,6,17,9,13,38,67,0.567,7,14,0.5,18,23,0.783,5,31,36,22,8,7,11,13,101,23,50,11,13,15,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100036.parquet,2026-07-31T20:42:42+00:00
1022100037,2021,Regular Season,2021-05-30,1611661323,CON,1611661324,MIN,0,L,225.0,27,71,0.38,7,24,0.292,13,15,0.867,5,23,28,16,8,5,12,22,74,-5,22,3,12,24,17,28,70,0.4,10,25,0.4,13,15,0.867,10,28,38,23,5,8,17,17,79,5,28,6,8,6,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100037.parquet,2026-07-31T20:42:42+00:00
1022100037,2021,Regular Season,2021-05-30,1611661324,MIN,1611661323,CON,1,W,225.0,28,70,0.4,10,25,0.4,13,15,0.867,10,28,38,23,5,8,17,17,79,5,28,6,8,6,22,27,71,0.38,7,24,0.292,13,15,0.867,5,23,28,16,8,5,12,22,74,-5,22,3,12,24,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100037.parquet,2026-07-31T20:42:42+00:00
1022100038,2021,Regular Season,2021-06-01,1611661319,LVA,1611661323,CON,0,L,200.0,28,64,0.438,0,5,0.0,11,12,0.917,3,26,29,20,6,3,13,17,67,-7,40,5,4,8,14,24,60,0.4,4,17,0.235,22,23,0.957,8,26,34,15,8,5,15,14,74,7,28,8,16,23,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100038.parquet,2026-07-31T20:42:42+00:00
1022100038,2021,Regular Season,2021-06-01,1611661323,CON,1611661319,LVA,1,W,200.0,24,60,0.4,4,17,0.235,22,23,0.957,8,26,34,15,8,5,15,14,74,7,28,8,16,23,17,28,64,0.438,0,5,0.0,11,12,0.917,3,26,29,20,6,3,13,17,67,-7,40,5,4,8,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100038.parquet,2026-07-31T20:42:42+00:00
1022100039,2021,Regular Season,2021-06-01,1611661317,PHO,1611661329,CHI,0,W,200.0,31,59,0.525,8,20,0.4,14,20,0.7,5,30,35,22,6,9,21,22,84,1,38,9,8,14,18,30,79,0.38,4,14,0.286,19,20,0.95,12,16,28,18,10,2,10,18,83,-1,46,16,15,31,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100039.parquet,2026-07-31T20:42:42+00:00
1022100039,2021,Regular Season,2021-06-01,1611661329,CHI,1611661317,PHO,1,L,200.0,30,79,0.38,4,14,0.286,19,20,0.95,12,16,28,18,10,2,10,18,83,-1,46,16,15,31,22,31,59,0.525,8,20,0.4,14,20,0.7,5,30,35,22,6,9,21,22,84,1,38,9,8,14,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100039.parquet,2026-07-31T20:42:42+00:00
1022100040,2021,Regular Season,2021-06-01,1611661320,LAS,1611661321,DAL,0,L,200.0,24,64,0.375,10,30,0.333,11,12,0.917,4,20,24,11,5,10,13,19,69,-10,26,8,5,20,22,26,66,0.394,10,28,0.357,17,18,0.944,12,29,41,21,5,3,18,22,79,10,24,0,21,8,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100040.parquet,2026-07-31T20:42:42+00:00
1022100040,2021,Regular Season,2021-06-01,1611661321,DAL,1611661320,LAS,1,W,200.0,26,66,0.394,10,28,0.357,17,18,0.944,12,29,41,21,5,3,18,22,79,10,24,0,21,8,19,24,64,0.375,10,30,0.333,11,12,0.917,4,20,24,11,5,10,13,19,69,-10,26,8,5,20,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100040.parquet,2026-07-31T20:42:42+00:00
1022100041,2021,Regular Season,2021-06-01,1611661325,IND,1611661328,SEA,0,L,200.0,29,74,0.392,4,17,0.235,11,14,0.786,8,27,35,21,7,4,10,19,73,-15,28,9,10,9,17,28,65,0.431,11,22,0.5,21,24,0.875,7,29,36,22,5,4,11,17,88,15,20,19,11,13,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100041.parquet,2026-07-31T20:42:42+00:00
1022100041,2021,Regular Season,2021-06-01,1611661328,SEA,1611661325,IND,1,W,200.0,28,65,0.431,11,22,0.5,21,24,0.875,7,29,36,22,5,4,11,17,88,15,20,19,11,13,19,29,74,0.392,4,17,0.235,11,14,0.786,8,27,35,21,7,4,10,19,73,-15,28,9,10,9,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100041.parquet,2026-07-31T20:42:42+00:00
1022100042,2021,Regular Season,2021-06-03,1611661313,NYL,1611661319,LVA,1,L,200.0,33,81,0.407,9,30,0.3,7,9,0.778,10,28,38,25,8,4,11,21,82,-12,32,17,13,10,13,32,70,0.457,4,11,0.364,26,29,0.897,7,31,38,21,4,4,11,13,94,12,34,6,15,12,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100042.parquet,2026-07-31T20:42:42+00:00
1022100042,2021,Regular Season,2021-06-03,1611661319,LVA,1611661313,NYL,0,W,200.0,32,70,0.457,4,11,0.364,26,29,0.897,7,31,38,21,4,4,11,13,94,12,34,6,15,12,21,33,81,0.407,9,30,0.3,7,9,0.778,10,28,38,25,8,4,11,21,82,-12,32,17,13,10,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100042.parquet,2026-07-31T20:42:42+00:00
1022100043,2021,Regular Season,2021-06-03,1611661317,PHO,1611661329,CHI,1,W,225.0,30,70,0.429,5,14,0.357,12,17,0.706,7,31,38,19,4,8,18,16,77,3,42,5,6,9,23,27,78,0.346,8,31,0.258,12,14,0.857,9,30,39,22,11,5,12,23,74,-3,32,4,13,16,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100043.parquet,2026-07-31T20:42:42+00:00
1022100043,2021,Regular Season,2021-06-03,1611661329,CHI,1611661317,PHO,0,L,225.0,27,78,0.346,8,31,0.258,12,14,0.857,9,30,39,22,11,5,12,23,74,-3,32,4,13,16,16,30,70,0.429,5,14,0.357,12,17,0.706,7,31,38,19,4,8,18,16,77,3,42,5,6,9,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100043.parquet,2026-07-31T20:42:42+00:00
1022100044,2021,Regular Season,2021-06-03,1611661320,LAS,1611661325,IND,1,W,200.0,37,66,0.561,14,28,0.5,10,11,0.909,2,25,27,14,9,4,8,18,98,35,32,4,2,20,13,23,67,0.343,6,20,0.3,11,16,0.688,11,23,34,17,3,4,18,13,63,-35,26,1,14,6,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100044.parquet,2026-07-31T20:42:42+00:00
1022100044,2021,Regular Season,2021-06-03,1611661325,IND,1611661320,LAS,0,L,200.0,23,67,0.343,6,20,0.3,11,16,0.688,11,23,34,17,3,4,18,13,63,-35,26,1,14,6,18,37,66,0.561,14,28,0.5,10,11,0.909,2,25,27,14,9,4,8,18,98,35,32,4,2,20,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100044.parquet,2026-07-31T20:42:42+00:00
1022100045,2021,Regular Season,2021-06-04,1611661324,MIN,1611661330,ATL,1,W,200.0,30,57,0.526,8,21,0.381,18,24,0.75,5,26,31,20,9,3,20,21,86,2,40,8,11,25,25,30,70,0.429,12,29,0.414,12,20,0.6,7,25,32,20,9,2,19,25,84,-2,18,4,14,25,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100045.parquet,2026-07-31T20:42:42+00:00
1022100045,2021,Regular Season,2021-06-04,1611661330,ATL,1611661324,MIN,0,L,200.0,30,70,0.429,12,29,0.414,12,20,0.6,7,25,32,20,9,2,19,25,84,-2,18,4,14,25,21,30,57,0.526,8,21,0.381,18,24,0.75,5,26,31,20,9,3,20,21,86,2,40,8,11,25,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100045.parquet,2026-07-31T20:42:42+00:00
1022100046,2021,Regular Season,2021-06-04,1611661321,DAL,1611661328,SEA,0,L,225.0,43,96,0.448,11,28,0.393,5,12,0.417,14,30,44,25,9,4,13,24,102,-3,56,20,20,19,16,36,72,0.5,10,26,0.385,23,29,0.793,5,35,40,31,8,7,16,16,105,3,50,30,9,12,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100046.parquet,2026-07-31T20:42:42+00:00
1022100046,2021,Regular Season,2021-06-04,1611661328,SEA,1611661321,DAL,1,W,225.0,36,72,0.5,10,26,0.385,23,29,0.793,5,35,40,31,8,7,16,16,105,3,50,30,9,12,24,43,96,0.448,11,28,0.393,5,12,0.417,14,30,44,25,9,4,13,24,102,-3,56,20,20,19,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100046.parquet,2026-07-31T20:42:42+00:00
1022100047,2021,Regular Season,2021-06-05,1611661319,LVA,1611661322,WAS,0,W,200.0,33,76,0.434,6,16,0.375,24,27,0.889,8,36,44,20,9,1,12,18,96,3,42,2,15,17,23,34,77,0.442,11,30,0.367,14,19,0.737,6,29,35,26,8,1,13,23,93,-3,32,4,9,13,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100047.parquet,2026-07-31T20:42:42+00:00
1022100047,2021,Regular Season,2021-06-05,1611661322,WAS,1611661319,LVA,1,L,200.0,34,77,0.442,11,30,0.367,14,19,0.737,6,29,35,26,8,1,13,23,93,-3,32,4,9,13,18,33,76,0.434,6,16,0.375,24,27,0.889,8,36,44,20,9,1,12,18,96,3,42,2,15,17,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100047.parquet,2026-07-31T20:42:42+00:00
1022100048,2021,Regular Season,2021-06-05,1611661320,LAS,1611661329,CHI,1,W,200.0,25,68,0.368,3,19,0.158,15,21,0.714,9,29,38,13,4,6,11,20,68,5,36,8,7,14,22,21,62,0.339,5,18,0.278,16,23,0.696,14,29,43,13,6,5,18,22,63,-5,28,4,9,5,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100048.parquet,2026-07-31T20:42:42+00:00
1022100048,2021,Regular Season,2021-06-05,1611661329,CHI,1611661320,LAS,0,L,200.0,21,62,0.339,5,18,0.278,16,23,0.696,14,29,43,13,6,5,18,22,63,-5,28,4,9,5,20,25,68,0.368,3,19,0.158,15,21,0.714,9,29,38,13,4,6,11,20,68,5,36,8,7,14,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100048.parquet,2026-07-31T20:42:42+00:00
1022100049,2021,Regular Season,2021-06-05,1611661313,NYL,1611661323,CON,0,L,200.0,24,55,0.436,11,27,0.407,5,6,0.833,3,19,22,20,5,4,17,22,64,-21,18,9,2,11,18,31,71,0.437,7,21,0.333,16,19,0.842,14,24,38,21,8,3,11,18,85,21,44,0,22,24,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100049.parquet,2026-07-31T20:42:42+00:00
1022100049,2021,Regular Season,2021-06-05,1611661323,CON,1611661313,NYL,1,W,200.0,31,71,0.437,7,21,0.333,16,19,0.842,14,24,38,21,8,3,11,18,85,21,44,0,22,24,22,24,55,0.436,11,27,0.407,5,6,0.833,3,19,22,20,5,4,17,22,64,-21,18,9,2,11,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100049.parquet,2026-07-31T20:42:42+00:00
1022100050,2021,Regular Season,2021-06-06,1611661324,MIN,1611661330,ATL,1,W,200.0,35,68,0.515,11,25,0.44,19,24,0.792,10,22,32,26,12,1,10,20,100,20,30,20,17,26,22,28,64,0.438,10,25,0.4,14,19,0.737,13,20,33,16,7,1,20,22,80,-20,32,6,15,9,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100050.parquet,2026-07-31T20:42:42+00:00
1022100050,2021,Regular Season,2021-06-06,1611661330,ATL,1611661324,MIN,0,L,200.0,28,64,0.438,10,25,0.4,14,19,0.737,13,20,33,16,7,1,20,22,80,-20,32,6,15,9,20,35,68,0.515,11,25,0.44,19,24,0.792,10,22,32,26,12,1,10,20,100,20,30,20,17,26,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100050.parquet,2026-07-31T20:42:42+00:00
1022100051,2021,Regular Season,2021-06-06,1611661321,DAL,1611661328,SEA,0,W,200.0,25,70,0.357,5,22,0.227,13,13,1.0,9,33,42,13,5,3,14,18,68,1,36,9,13,12,12,21,61,0.344,8,24,0.333,17,23,0.739,4,30,34,16,8,4,11,12,67,-1,16,14,0,9,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100051.parquet,2026-07-31T20:42:42+00:00
1022100051,2021,Regular Season,2021-06-06,1611661328,SEA,1611661321,DAL,1,L,200.0,21,61,0.344,8,24,0.333,17,23,0.739,4,30,34,16,8,4,11,12,67,-1,16,14,0,9,18,25,70,0.357,5,22,0.227,13,13,1.0,9,33,42,13,5,3,14,18,68,1,36,9,13,12,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100051.parquet,2026-07-31T20:42:42+00:00
1022100052,2021,Regular Season,2021-06-08,1611661322,WAS,1611661324,MIN,1,W,200.0,29,68,0.426,6,20,0.3,21,22,0.955,4,25,29,20,13,6,12,19,85,4,34,6,2,23,25,26,64,0.406,6,22,0.273,23,25,0.92,5,31,36,19,8,4,21,25,81,-4,32,2,4,8,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100052.parquet,2026-07-31T20:42:42+00:00
1022100052,2021,Regular Season,2021-06-08,1611661324,MIN,1611661322,WAS,0,L,200.0,26,64,0.406,6,22,0.273,23,25,0.92,5,31,36,19,8,4,21,25,81,-4,32,2,4,8,19,29,68,0.426,6,20,0.3,21,22,0.955,4,25,29,20,13,6,12,19,85,4,34,6,2,23,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100052.parquet,2026-07-31T20:42:42+00:00
1022100053,2021,Regular Season,2021-06-09,1611661328,SEA,1611661330,ATL,0,W,200.0,35,64,0.547,12,22,0.545,13,16,0.813,3,28,31,27,8,9,13,16,95,24,28,3,2,15,18,29,82,0.354,3,26,0.115,10,13,0.769,17,26,43,18,9,2,14,18,71,-24,46,13,16,9,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100053.parquet,2026-07-31T20:42:42+00:00
1022100053,2021,Regular Season,2021-06-09,1611661330,ATL,1611661328,SEA,1,L,200.0,29,82,0.354,3,26,0.115,10,13,0.769,17,26,43,18,9,2,14,18,71,-24,46,13,16,9,16,35,64,0.547,12,22,0.545,13,16,0.813,3,28,31,27,8,9,13,16,95,24,28,3,2,15,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100053.parquet,2026-07-31T20:42:42+00:00
1022100054,2021,Regular Season,2021-06-09,1611661325,IND,1611661329,CHI,0,L,200.0,30,73,0.411,6,17,0.353,10,10,1.0,11,26,37,18,8,6,16,20,76,-16,38,9,16,12,17,32,71,0.451,9,23,0.391,19,21,0.905,12,29,41,24,7,7,11,17,92,16,24,11,6,19,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100054.parquet,2026-07-31T20:42:42+00:00
1022100054,2021,Regular Season,2021-06-09,1611661329,CHI,1611661325,IND,1,W,200.0,32,71,0.451,9,23,0.391,19,21,0.905,12,29,41,24,7,7,11,17,92,16,24,11,6,19,20,30,73,0.411,6,17,0.353,10,10,1.0,11,26,37,18,8,6,16,20,76,-16,38,9,16,12,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100054.parquet,2026-07-31T20:42:42+00:00
1022100055,2021,Regular Season,2021-06-08,1611661317,PHO,1611661321,DAL,1,L,200.0,29,70,0.414,5,25,0.2,18,23,0.783,11,25,36,20,3,7,8,10,81,-4,40,9,11,7,22,32,75,0.427,10,26,0.385,11,13,0.846,12,29,41,20,5,4,9,22,85,4,32,7,16,8,10,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100055.parquet,2026-07-31T20:42:42+00:00
1022100055,2021,Regular Season,2021-06-08,1611661321,DAL,1611661317,PHO,0,W,200.0,32,75,0.427,10,26,0.385,11,13,0.846,12,29,41,20,5,4,9,22,85,4,32,7,16,8,10,29,70,0.414,5,25,0.2,18,23,0.783,11,25,36,20,3,7,8,10,81,-4,40,9,11,7,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_regular_season.parquet+misc_1022100055.parquet,2026-07-31T20:42:42+00:00
