snapshot_utc,commence_time,home_team,away_team,bookmaker,market,outcome,point,price
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betrivers,totals,Over,176.5,-112
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betrivers,totals,Under,176.5,-112
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,williamhill_us,spreads,Atlanta Dream,-12.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,williamhill_us,spreads,Seattle Storm,12.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,williamhill_us,totals,Over,175.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,williamhill_us,totals,Under,175.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,lowvig,spreads,Atlanta Dream,-12.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,lowvig,spreads,Seattle Storm,12.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,lowvig,totals,Over,175.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,lowvig,totals,Under,175.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betonlineag,spreads,Atlanta Dream,-12.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betonlineag,spreads,Seattle Storm,12.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betonlineag,totals,Over,175.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Atlanta Dream,Seattle Storm,betonlineag,totals,Under,175.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,h2h,Dallas Wings,,-164
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,h2h,Washington Mystics,,134
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,spreads,Dallas Wings,-3.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,spreads,Washington Mystics,3.5,-112
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,totals,Over,169.5,-112
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanduel,totals,Under,169.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,h2h,Dallas Wings,,-165
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,h2h,Washington Mystics,,135
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,spreads,Dallas Wings,-3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,spreads,Washington Mystics,3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,totals,Over,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,fanatics,totals,Under,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,h2h,Dallas Wings,,-160
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,h2h,Washington Mystics,,132
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,spreads,Dallas Wings,-3.5,-105
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,spreads,Washington Mystics,3.5,-115
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,totals,Over,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,draftkings,totals,Under,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,williamhill_us,spreads,Dallas Wings,-3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,williamhill_us,spreads,Washington Mystics,3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,williamhill_us,totals,Over,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,williamhill_us,totals,Under,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,h2h,Dallas Wings,,-162
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,h2h,Washington Mystics,,130
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,spreads,Dallas Wings,-2.5,-120
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,spreads,Washington Mystics,2.5,-105
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,totals,Over,169.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betrivers,totals,Under,169.5,-113
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,lowvig,spreads,Dallas Wings,-3.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,lowvig,spreads,Washington Mystics,3.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,lowvig,totals,Over,168.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,lowvig,totals,Under,168.5,-108
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betonlineag,spreads,Dallas Wings,-3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betonlineag,spreads,Washington Mystics,3.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betonlineag,totals,Over,168.5,-110
20260730T150132Z,2026-07-31T23:30:00Z,Washington Mystics,Dallas Wings,betonlineag,totals,Under,168.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,h2h,Indiana Fever,,-310
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,h2h,Portland Fire,,240
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,spreads,Indiana Fever,-7.5,-115
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,spreads,Portland Fire,7.5,-105
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,totals,Over,186.5,-108
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanduel,totals,Under,186.5,-112
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,h2h,Indiana Fever,,-340
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,h2h,Portland Fire,,265
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,spreads,Indiana Fever,-8.0,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,spreads,Portland Fire,8.0,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,totals,Over,185.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,fanatics,totals,Under,185.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,h2h,Indiana Fever,,-332
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,h2h,Portland Fire,,260
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,spreads,Indiana Fever,-7.5,-115
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,spreads,Portland Fire,7.5,-105
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,totals,Over,185.5,-105
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,draftkings,totals,Under,185.5,-115
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,williamhill_us,spreads,Indiana Fever,-7.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,williamhill_us,spreads,Portland Fire,7.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,williamhill_us,totals,Over,185.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,williamhill_us,totals,Under,185.5,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,h2h,Indiana Fever,,-375
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,h2h,Portland Fire,,275
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,spreads,Indiana Fever,-7.5,-118
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,spreads,Portland Fire,7.5,-106
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,totals,Over,184.5,-117
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betrivers,totals,Under,184.5,-107
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,lowvig,spreads,Indiana Fever,-7.0,-108
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,lowvig,spreads,Portland Fire,7.0,-108
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,lowvig,totals,Over,186.5,-103
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,lowvig,totals,Under,186.5,-113
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betonlineag,spreads,Indiana Fever,-7.0,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betonlineag,spreads,Portland Fire,7.0,-110
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betonlineag,totals,Over,186.5,-105
20260730T150132Z,2026-08-01T02:00:00Z,Portland Fire,Indiana Fever,betonlineag,totals,Under,186.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,h2h,Chicago Sky,,-206
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,h2h,Connecticut Sun,,167
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,spreads,Chicago Sky,-4.5,-117
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,spreads,Connecticut Sun,4.5,-103
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,totals,Over,175.5,-107
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,draftkings,totals,Under,175.5,-113
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,h2h,Chicago Sky,,-205
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,h2h,Connecticut Sun,,170
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,spreads,Chicago Sky,-5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,spreads,Connecticut Sun,5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,totals,Over,176.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanatics,totals,Under,176.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,h2h,Chicago Sky,,-206
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,h2h,Connecticut Sun,,166
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,spreads,Chicago Sky,-5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,spreads,Connecticut Sun,5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,totals,Over,176.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,mybookieag,totals,Under,176.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,h2h,Chicago Sky,,-196
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,h2h,Connecticut Sun,,158
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,spreads,Chicago Sky,-4.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,spreads,Connecticut Sun,4.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,totals,Over,176.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,fanduel,totals,Under,176.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,h2h,Chicago Sky,,-215
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,h2h,Connecticut Sun,,178
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,spreads,Chicago Sky,-4.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,spreads,Connecticut Sun,4.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,totals,Over,176.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,williamhill_us,totals,Under,176.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,h2h,Chicago Sky,,-200
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,h2h,Connecticut Sun,,160
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,spreads,Chicago Sky,-4.5,-114
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,spreads,Connecticut Sun,4.5,-109
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,totals,Over,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betrivers,totals,Under,176.5,-112
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,h2h,Chicago Sky,,-195
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,h2h,Connecticut Sun,,170
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,spreads,Chicago Sky,-4.5,-114
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,spreads,Connecticut Sun,4.5,-102
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,totals,Over,176.5,-108
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,lowvig,totals,Under,176.5,-108
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,h2h,Chicago Sky,,-195
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,h2h,Connecticut Sun,,170
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,spreads,Chicago Sky,-4.5,-116
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,spreads,Connecticut Sun,4.5,-104
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,totals,Over,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betonlineag,totals,Under,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,h2h,Chicago Sky,,-210
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,h2h,Connecticut Sun,,170
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,spreads,Chicago Sky,-4.5,-118
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,spreads,Connecticut Sun,4.5,-102
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,totals,Over,176.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betmgm,totals,Under,176.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,h2h,Chicago Sky,,-195
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,h2h,Connecticut Sun,,165
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,spreads,Chicago Sky,-5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,spreads,Connecticut Sun,5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,totals,Over,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,betus,totals,Under,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,h2h,Chicago Sky,,-200
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,h2h,Connecticut Sun,,170
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,spreads,Chicago Sky,-5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,spreads,Connecticut Sun,5.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,totals,Over,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Chicago Sky,Connecticut Sun,bovada,totals,Under,176.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,h2h,Minnesota Lynx,,-730
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,h2h,Toronto Tempo,,497
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,spreads,Minnesota Lynx,-11.5,-114
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,spreads,Toronto Tempo,11.5,-106
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,draftkings,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,h2h,Minnesota Lynx,,-700
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,h2h,Toronto Tempo,,500
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,spreads,Minnesota Lynx,-12.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,spreads,Toronto Tempo,12.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanatics,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,h2h,Minnesota Lynx,,-752
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,h2h,Toronto Tempo,,500
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,spreads,Minnesota Lynx,-12.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,spreads,Toronto Tempo,12.0,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,mybookieag,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,h2h,Minnesota Lynx,,-700
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,h2h,Toronto Tempo,,500
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,spreads,Minnesota Lynx,-12.0,-115
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,spreads,Toronto Tempo,12.0,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,williamhill_us,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,h2h,Minnesota Lynx,,-800
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,h2h,Toronto Tempo,,520
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,spreads,Minnesota Lynx,-12.5,-108
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,spreads,Toronto Tempo,12.5,-112
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,totals,Over,187.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,fanduel,totals,Under,187.5,-115
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,h2h,Minnesota Lynx,,-715
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,h2h,Toronto Tempo,,475
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,spreads,Minnesota Lynx,-12.5,-109
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,spreads,Toronto Tempo,12.5,-114
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,totals,Over,187.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betrivers,totals,Under,187.5,-112
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,h2h,Minnesota Lynx,,-715
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,h2h,Toronto Tempo,,514
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,spreads,Minnesota Lynx,-12.0,-113
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,spreads,Toronto Tempo,12.0,-103
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,totals,Over,186.5,-108
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,lowvig,totals,Under,186.5,-108
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,h2h,Minnesota Lynx,,-715
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,h2h,Toronto Tempo,,514
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,spreads,Minnesota Lynx,-12.0,-115
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,spreads,Toronto Tempo,12.0,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betonlineag,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,h2h,Minnesota Lynx,,-715
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,h2h,Toronto Tempo,,505
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,spreads,Minnesota Lynx,-12.0,-115
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,spreads,Toronto Tempo,12.0,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,totals,Over,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betus,totals,Under,186.5,-110
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betmgm,h2h,Minnesota Lynx,,-750
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betmgm,h2h,Toronto Tempo,,525
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betmgm,spreads,Minnesota Lynx,-12.5,-105
20260730T160001Z,2026-07-31T00:10:00Z,Toronto Tempo,Minnesota Lynx,betmgm,spreads,Toronto Tempo,12.5,-115
