player_id,player_name,off_poss,def_poss,total_poss,minutes_2021_24,orapm_100,drapm_100,net_100,lambda_chosen,net_100_lam500,net_100_lam1000,net_100_lam2000,net_100_lam5000
1629479,Teaira McCowan,6807,6788,13595,3462.4,0.354,-0.283,0.071,68000,6.193,5.184,3.948,2.268
203822,Rebekah Gardner,1880,1900,3780,961.8,0.007,0.062,0.069,68000,2.815,1.802,1.081,0.541
1630113,Ruthy Hebard,1899,1910,3809,958.3,-0.004,0.066,0.062,68000,4.813,3.336,1.957,0.782
203398,Brittney Griner,6072,6067,12139,3144.9,0.256,-0.199,0.057,68000,5.674,4.595,3.425,1.937
1627701,Temi Fagbenle,932,934,1866,463.3,0.06,-0.008,0.052,68000,4.684,3.29,2.098,1.019
1642291,Angel Reese,2175,2170,4345,1103.8,-0.018,0.068,0.05,68000,9.99,7.256,4.631,2.053
1631002,Nia Clouden,662,672,1334,336.3,-0.04,0.084,0.044,68000,2.807,1.615,0.823,0.328
204333,Natasha Cloud,9080,9062,18142,4598.6,0.014,0.022,0.036,68000,4.779,3.755,2.718,1.509
203855,Stephanie Talbot,3606,3605,7211,1831.3,0.001,0.033,0.034,68000,3.424,2.594,1.725,0.785
203831,Natalie Achonwa,1193,1185,2378,595.8,-0.001,0.033,0.032,68000,-0.345,0.095,0.309,0.295
1628317,Karlie Samuelson,3606,3574,7180,1816.0,-0.1,0.13,0.03,68000,5.843,4.394,2.921,1.357
1630437,Chelsey Perry,77,79,156,40.1,-0.009,0.036,0.027,68000,3.046,1.665,0.891,0.378
1641671,Abby Meyers,76,73,149,36.5,0.019,0.004,0.023,68000,2.633,1.373,0.713,0.298
1630136,Megan Walker,1139,1132,2271,580.6,-0.034,0.057,0.023,68000,-1.684,-1.015,-0.407,0.03
1642320,Jaylyn Sherrod,80,81,161,42.8,0.008,0.013,0.021,68000,1.515,0.94,0.544,0.244
204324,Dearica Hamby,8206,8244,16450,4085.1,-0.027,0.046,0.019,68000,1.909,1.458,0.92,0.285
1631091,Evina Westbrook,653,654,1307,332.2,0.018,-0.002,0.016,68000,3.145,1.898,1.004,0.372
1630151,Olivia Epoupa,229,227,456,116.3,-0.018,0.032,0.014,68000,0.823,0.35,0.156,0.074
1630993,Anneli Maley,83,82,165,44.4,0.001,0.012,0.013,68000,1.53,0.793,0.396,0.156
1642298,Celeste Taylor,693,694,1387,356.4,0.031,-0.018,0.013,68000,1.832,1.077,0.596,0.25
204355,Blake Dietrick,270,273,543,141.0,-0.013,0.024,0.011,68000,4.006,2.072,0.985,0.337
1641642,Li Meng,1113,1117,2230,553.4,-0.03,0.04,0.01,68000,1.385,0.632,0.303,0.147
1630961,Tina Krajisnik,8,8,16,5.3,0.013,-0.003,0.01,68000,1.198,0.631,0.328,0.134
203035,Shey Peddy,4032,4029,8061,2100.2,0.001,0.007,0.008,68000,3.407,2.593,1.794,0.929
1628508,Cecilia Zandalasini,1146,1154,2300,591.9,-0.001,0.008,0.007,68000,0.469,-0.021,-0.198,-0.142
