rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.052469999999999996,0.9999999999999999,0.07058103313744396,0.07058103313744395,0.07058103313744395,0.07504949709684311,1.0633096989484074
0.05346,0.9999999999999996,0.014751593618732625,0.014751593618732612,0.014751593618732612,0.014974629860274586,1.0151194675847588
0.05445,1.0000000000000002,0.05685489480368792,0.05685489480368794,0.056854894803687946,0.057127995662512365,1.004803471359281
0.05544,0.9999999999999996,0.0471022219548356,0.04710222195483555,0.04710222195483555,0.047618730837639726,1.0109657010087418
0.05643,0.9999999999999998,0.10422391785559917,0.10422391785559912,0.10422391785559912,0.1043412260162988,1.0011255397332324
0.057420000000000006,0.9999999999999998,0.03651664066419229,0.03651664066419227,0.036516640664192274,0.03673279561066413,1.0059193546432599
0.05841,1.0,0.03582109085061961,0.03582109085061961,0.03582109085061961,0.03786850268243608,1.0571566019682244
0.059399999999999994,0.9999999999999999,0.06352256522476031,0.0635225652247603,0.06352256522476028,0.06388046224685652,1.0056341714291586
0.06039,1.0000000000000002,0.025479126472010276,0.025479126472010293,0.025479126472010293,0.02572166688425991,1.0095191808289061
0.06138,1.0,0.017002278252455715,0.017002278252455715,0.01700227825245572,0.017040623230820756,1.0022552847210051
0.06237,1.0000000000000004,0.07793086406036599,0.07793086406036603,0.07793086406036603,0.08001631142309933,1.0267602237942328
0.06336,1.0000000000000004,0.06028661302900422,0.06028661302900427,0.06028661302900427,0.06069998379170492,1.0068567587716668
0.06435,1.0000000000000004,0.03482783309589366,0.034827833095893684,0.034827833095893684,0.03685370455594818,1.058168174128909
0.06534000000000001,1.0,0.04067580575187656,0.04067580575187656,0.04067580575187656,0.0422828723474573,1.039509152083769
0.06633,1.0000000000000007,0.04402761509033012,0.04402761509033019,0.04402761509033019,0.04435695759798306,1.0074803621994342
0.06732,0.9999999999999999,0.06111050691330825,0.06111050691330824,0.061110506913308243,0.0623112047863897,1.0196479776347587
0.06831000000000001,0.9999999999999998,0.06520247029855974,0.06520247029855972,0.06520247029855972,0.06526752954650632,1.0009978034213838
0.0693,0.9999999999999998,0.07772944998881225,0.07772944998881222,0.0777294499888122,0.08611935219787335,1.1079372388492224
0.07028999999999999,0.9999999999999998,0.025754189291577908,0.025754189291577894,0.025754189291577894,0.02621601156519141,1.0179319282150545
